HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.hRelDef,Input.hPropDef,Input.hRelAttrDef,Input.sentenceID0,Input.sentence0,Input.sentenceID1,Input.sentence1,Input.sentenceID2,Input.sentence2,Input.sentenceID3,Input.sentence3,Input.sentenceID4,Input.sentence4,Input.sentenceID5,Input.sentence5,Input.sentenceID6,Input.sentence6,Input.sentenceID7,Input.sentence7,Input.sentenceID8,Input.sentence8,Input.sentenceID9,Input.sentence9,Answer.example,Answer.example1,Answer.hedge_judgment0,Answer.hedge_judgment1,Answer.hedge_judgment2,Answer.hedge_judgment3,Answer.hedge_judgment4,Answer.hedge_judgment5,Answer.hedge_judgment6,Answer.hedge_judgment7,Answer.hedge_judgment8,Answer.hedge_judgment9,Answer.potential_hedge0,Answer.potential_hedge1,Answer.potential_hedge2,Answer.potential_hedge3,Answer.potential_hedge4,Answer.potential_hedge5,Answer.potential_hedge6,Answer.potential_hedge7,Answer.potential_hedge8,Answer.potential_hedge9,Approve,Reject
3SNR5F7R91ST0ZJPMPLYDA30782EID,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:24 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:24 PST 2015,,,3VHHR074H3GD35AFAM97N0YXSP07LA,A2CPBDUGX4QF2C,Approved,Sun Oct 25 13:45:22 PDT 2015,Sun Oct 25 13:46:02 PDT 2015,Mon Oct 26 01:46:02 PDT 2015,2015-10-26 08:50:17 UTC,,,40,100% (79/79),100% (79/79),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,6110,This has gotten out of hand.,715,You know what - we were possibly over there at the same time,6844,So now it is a fight for freedom of choice.,5650,I have an issue with this because we were still picking her up closer to 5 and somehow everyone else had the ability to change her diaper around 4:30.,6713,We had made the news,0,I guess this is what you wanted me to respond to.,4560,It is prohibited in Germany now.,97,The current round of talks were significant for several reasons,2222,I don't blame them for that fact,55,No amount of justification that there was good reasons to believe can only be summed up with the Rubbaiyya of Omar Khayyam,,,1,3,1,3,1,3,1,1,1,1,NONE,possibly,NONE,still; somehow,NONE,guess,NONE,NONE,NONE,NONE,,
3SNR5F7R91ST0ZJPMPLYDA30782EID,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:24 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:24 PST 2015,,,3Z9WI9EOZZNZCOY92VJIZDACHIYKH9,A219VCQZADQ45W,Approved,Sat Oct 24 12:00:49 PDT 2015,Sat Oct 24 12:03:05 PDT 2015,Sun Oct 25 00:03:05 PDT 2015,Sat Oct 24 15:13:07 PDT 2015,,,136,98% (126/128),100% (32/32),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,6110,This has gotten out of hand.,715,You know what - we were possibly over there at the same time,6844,So now it is a fight for freedom of choice.,5650,I have an issue with this because we were still picking her up closer to 5 and somehow everyone else had the ability to change her diaper around 4:30.,6713,We had made the news,0,I guess this is what you wanted me to respond to.,4560,It is prohibited in Germany now.,97,The current round of talks were significant for several reasons,2222,I don't blame them for that fact,55,No amount of justification that there was good reasons to believe can only be summed up with the Rubbaiyya of Omar Khayyam,,,1,3,1,2,1,3,1,1,2,2,{},possibly,{},"closer to 5 , around 4:30.",{},I guess,{},{},I don't blame,to believe,,
3TL87MO8CLONWERR232HN8GS0DALFF,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:25 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:25 PST 2015,,,35LDD5557A3L42ZKTSZVRII8YEPKMU,A2CPBDUGX4QF2C,Approved,Sun Oct 25 13:40:24 PDT 2015,Sun Oct 25 13:41:09 PDT 2015,Mon Oct 26 01:41:09 PDT 2015,2015-10-26 08:45:17 UTC,,,45,100% (79/79),100% (79/79),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,2572,"Your husband's friend was right.. he does need to Man up""... he needs to ""man up"" and take responisibilty for his family.""",7177,Africans and the like would be better served with sterilization/food clinics rather than these religious recruitment/anti birth control/food for Christ propaganda missions that they've been fed the past 40 years.,4970,That's the mindset that people volunteering as 'safe person' or 'security' need to have.,626,I've read so many 9/11 conspiracy theorist threads I'm practically an expert.,516,I thought you said in another thread that you weren't voting in the GOP Primaries...,6353,The defence says virtually nothing.,1787,(Graphic from the Washington Post) President Bush expanded the federal budget by a historic $700 billion through 2008.,1685,So then there's the discussion of vouchers (putting aside that my peer group of affluent professionals is unlikely to qualify for need-based vouchers and will likely be deciding between suburban public schools or paying for private school).,785,Addictions and sexual abuse run high.,2606,The right-wing neocon whackjobs on this board only care about the small percentage that seemingly cause trouble.,,,1,1,1,1,3,3,1,3,1,1,NONE,NONE,NONE,NONE,thought,virtually,NONE,unlikely; likely,NONE,NONE,,
3TL87MO8CLONWERR232HN8GS0DALFF,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:25 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:25 PST 2015,,,3JJVG1YBEBWM3SAKVG5GBDOWPFO5BJ,A219VCQZADQ45W,Approved,Sat Oct 24 11:13:00 PDT 2015,Sat Oct 24 11:16:10 PDT 2015,Sat Oct 24 23:16:10 PDT 2015,Sat Oct 24 15:13:07 PDT 2015,,,190,98% (126/128),100% (32/32),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,2572,"Your husband's friend was right.. he does need to Man up""... he needs to ""man up"" and take responisibilty for his family.""",7177,Africans and the like would be better served with sterilization/food clinics rather than these religious recruitment/anti birth control/food for Christ propaganda missions that they've been fed the past 40 years.,4970,That's the mindset that people volunteering as 'safe person' or 'security' need to have.,626,I've read so many 9/11 conspiracy theorist threads I'm practically an expert.,516,I thought you said in another thread that you weren't voting in the GOP Primaries...,6353,The defence says virtually nothing.,1787,(Graphic from the Washington Post) President Bush expanded the federal budget by a historic $700 billion through 2008.,1685,So then there's the discussion of vouchers (putting aside that my peer group of affluent professionals is unlikely to qualify for need-based vouchers and will likely be deciding between suburban public schools or paying for private school).,785,Addictions and sexual abuse run high.,2606,The right-wing neocon whackjobs on this board only care about the small percentage that seemingly cause trouble.,1,3,1,1,1,1,2,2,1,2,1,1,{},{},{},{},thought you said,virtually,{},"is unlikely , will likely",{},{},,
3TL87MO8CLONWERR232HN8GS0DALFF,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:25 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:25 PST 2015,,,3QIYRE09Y3GPGJYYXJ8DZIB9UF61ND,A5V3ZMQI0PU3F,Approved,Fri Oct 23 19:04:26 PDT 2015,Fri Oct 23 19:08:32 PDT 2015,Sat Oct 24 07:08:32 PDT 2015,Sat Oct 24 06:23:15 PDT 2015,,,246,100% (81/81),100% (81/81),100% (29/29),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,2572,"Your husband's friend was right.. he does need to Man up""... he needs to ""man up"" and take responisibilty for his family.""",7177,Africans and the like would be better served with sterilization/food clinics rather than these religious recruitment/anti birth control/food for Christ propaganda missions that they've been fed the past 40 years.,4970,That's the mindset that people volunteering as 'safe person' or 'security' need to have.,626,I've read so many 9/11 conspiracy theorist threads I'm practically an expert.,516,I thought you said in another thread that you weren't voting in the GOP Primaries...,6353,The defence says virtually nothing.,1787,(Graphic from the Washington Post) President Bush expanded the federal budget by a historic $700 billion through 2008.,1685,So then there's the discussion of vouchers (putting aside that my peer group of affluent professionals is unlikely to qualify for need-based vouchers and will likely be deciding between suburban public schools or paying for private school).,785,Addictions and sexual abuse run high.,2606,The right-wing neocon whackjobs on this board only care about the small percentage that seemingly cause trouble.,,,1,2,1,2,4,2,1,2,2,2,NONE,the like,NONE,practically,I thought,virtually,NONE,unlikely; will likely be,run high,small percentage; seemingly,,
3TL87MO8CLONWERR232HN8GS0DALFF,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:25 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:25 PST 2015,,,3U5JL4WY5K8BKC9LM7EOVI9A8V44XR,A2HR7ZIX42FEPG,Approved,Sun Oct 25 12:15:49 PDT 2015,Sun Oct 25 12:16:51 PDT 2015,Mon Oct 26 00:16:51 PDT 2015,2015-10-26 07:20:17 UTC,,,62,100% (69/69),100% (60/60),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,2572,"Your husband's friend was right.. he does need to Man up""... he needs to ""man up"" and take responisibilty for his family.""",7177,Africans and the like would be better served with sterilization/food clinics rather than these religious recruitment/anti birth control/food for Christ propaganda missions that they've been fed the past 40 years.,4970,That's the mindset that people volunteering as 'safe person' or 'security' need to have.,626,I've read so many 9/11 conspiracy theorist threads I'm practically an expert.,516,I thought you said in another thread that you weren't voting in the GOP Primaries...,6353,The defence says virtually nothing.,1787,(Graphic from the Washington Post) President Bush expanded the federal budget by a historic $700 billion through 2008.,1685,So then there's the discussion of vouchers (putting aside that my peer group of affluent professionals is unlikely to qualify for need-based vouchers and will likely be deciding between suburban public schools or paying for private school).,785,Addictions and sexual abuse run high.,2606,The right-wing neocon whackjobs on this board only care about the small percentage that seemingly cause trouble.,,,1,1,1,1,2,1,1,1,1,1,NONE,NONE,NONE,NONE,thought,NONE,NONE,NONE,NONE,NONE,,
3N7PQ0KLI4OEAW161MEB941BOQ53E2,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:25 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:25 PST 2015,,,3570Y55XZPIGWXSFM42RNLDM07DGY4,A2HR7ZIX42FEPG,Approved,Sun Oct 25 12:52:48 PDT 2015,Sun Oct 25 12:54:04 PDT 2015,Mon Oct 26 00:54:04 PDT 2015,2015-10-26 07:55:17 UTC,,,76,100% (69/69),100% (60/60),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,2672,then that individual must pay for the added individual premium coverage for those desired programs.,1246,Then he turned around and signed a nearly $1 trillion un-stimulating succubus package and an omnibus bill with 1,1069,Thankfully the silent majority are overwhelmingly in favour of this plan and the opposition are a minute fringe pressure group way out of touch with most of the population.,80,I can't believe I was stupid enough to buy all the tripe about what Iraq could become if we just remove the dictator.,1289,It would be better if we refocused our illegal immigration efforts off the poor immigrants and onto the rich assholes who pay them under the table so they won't have to pay an American a fair wage.,2529,Would't be shocked if they used nukes either tbhGiven the Israeli mentality I would say we will see them strike Iran.,5578,You judge him from just a few of the ones you want to frame his entire life.,652,I don't expect that movement to end any time soon.,3441,The Royal Australian Air Force has placed a tentative order for 100 of the F-35 JSFs for about $16 billion,2524,It now seems certain to me that within the next decade the U.K and U.S.A among others will be involved in a fully fledged war against Iran.,,,1,1,1,1,1,1,1,2,3,1,NONE,NONE,NONE,NONE,NONE,NONE,NONE,don't expect,tentative,NONE,,
3N7PQ0KLI4OEAW161MEB941BOQ53E2,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:25 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:25 PST 2015,,,37Q970SNZE7MWWQ35FPZYCLFHXX1SA,A2CPBDUGX4QF2C,Approved,Sun Oct 25 12:49:47 PDT 2015,Sun Oct 25 12:50:58 PDT 2015,Mon Oct 26 00:50:58 PDT 2015,2015-10-26 07:55:17 UTC,,,71,100% (79/79),100% (79/79),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,2672,then that individual must pay for the added individual premium coverage for those desired programs.,1246,Then he turned around and signed a nearly $1 trillion un-stimulating succubus package and an omnibus bill with 1,1069,Thankfully the silent majority are overwhelmingly in favour of this plan and the opposition are a minute fringe pressure group way out of touch with most of the population.,80,I can't believe I was stupid enough to buy all the tripe about what Iraq could become if we just remove the dictator.,1289,It would be better if we refocused our illegal immigration efforts off the poor immigrants and onto the rich assholes who pay them under the table so they won't have to pay an American a fair wage.,2529,Would't be shocked if they used nukes either tbhGiven the Israeli mentality I would say we will see them strike Iran.,5578,You judge him from just a few of the ones you want to frame his entire life.,652,I don't expect that movement to end any time soon.,3441,The Royal Australian Air Force has placed a tentative order for 100 of the F-35 JSFs for about $16 billion,2524,It now seems certain to me that within the next decade the U.K and U.S.A among others will be involved in a fully fledged war against Iran.,,,1,1,1,1,2,3,1,3,1,3,NONE,NONE,NONE,NONE,better,"if, would",NONE,expect,NONE,seems,,
3N7PQ0KLI4OEAW161MEB941BOQ53E2,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:25 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:25 PST 2015,,,3HHRAGRYX84PN9152BNJTDTXI1I9OS,A5V3ZMQI0PU3F,Approved,Fri Oct 23 18:08:12 PDT 2015,Fri Oct 23 18:13:22 PDT 2015,Sat Oct 24 06:13:22 PDT 2015,2015-10-24 13:15:17 UTC,,,310,100% (81/81),100% (81/81),100% (29/29),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,2672,then that individual must pay for the added individual premium coverage for those desired programs.,1246,Then he turned around and signed a nearly $1 trillion un-stimulating succubus package and an omnibus bill with 1,1069,Thankfully the silent majority are overwhelmingly in favour of this plan and the opposition are a minute fringe pressure group way out of touch with most of the population.,80,I can't believe I was stupid enough to buy all the tripe about what Iraq could become if we just remove the dictator.,1289,It would be better if we refocused our illegal immigration efforts off the poor immigrants and onto the rich assholes who pay them under the table so they won't have to pay an American a fair wage.,2529,Would't be shocked if they used nukes either tbhGiven the Israeli mentality I would say we will see them strike Iran.,5578,You judge him from just a few of the ones you want to frame his entire life.,652,I don't expect that movement to end any time soon.,3441,The Royal Australian Air Force has placed a tentative order for 100 of the F-35 JSFs for about $16 billion,2524,It now seems certain to me that within the next decade the U.K and U.S.A among others will be involved in a fully fledged war against Iran.,,,1,2,2,1,1,2,2,2,2,2,NONE,nearly,overwhelmingly; way out of,NONE,NONE,would say,few,expect,tentative; about,seems,,
3N7PQ0KLI4OEAW161MEB941BOQ53E2,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:25 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:25 PST 2015,,,3OS46CRSLFYXVA845G6L4VW3O2R6VI,A219VCQZADQ45W,Approved,Sat Oct 24 12:07:42 PDT 2015,Sat Oct 24 12:09:57 PDT 2015,Sun Oct 25 00:09:57 PDT 2015,Sat Oct 24 15:13:06 PDT 2015,,,135,98% (126/128),100% (32/32),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,2672,then that individual must pay for the added individual premium coverage for those desired programs.,1246,Then he turned around and signed a nearly $1 trillion un-stimulating succubus package and an omnibus bill with 1,1069,Thankfully the silent majority are overwhelmingly in favour of this plan and the opposition are a minute fringe pressure group way out of touch with most of the population.,80,I can't believe I was stupid enough to buy all the tripe about what Iraq could become if we just remove the dictator.,1289,It would be better if we refocused our illegal immigration efforts off the poor immigrants and onto the rich assholes who pay them under the table so they won't have to pay an American a fair wage.,2529,Would't be shocked if they used nukes either tbhGiven the Israeli mentality I would say we will see them strike Iran.,5578,You judge him from just a few of the ones you want to frame his entire life.,652,I don't expect that movement to end any time soon.,3441,The Royal Australian Air Force has placed a tentative order for 100 of the F-35 JSFs for about $16 billion,2524,It now seems certain to me that within the next decade the U.K and U.S.A among others will be involved in a fully fledged war against Iran.,,,1,1,1,2,1,2,2,2,2,2,{},{},{},I can't believe,{},Would't be shocked,you judge,I don't expect,"tentative , about",It now seems,,
3P4C70TRMQGTAENMDN8Z5TG41SALGE,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:25 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:25 PST 2015,,,3FTYUGLFSUKFIP849CWM63CWSASD5A,A2CPBDUGX4QF2C,Approved,Sun Oct 25 12:51:02 PDT 2015,Sun Oct 25 12:51:50 PDT 2015,Mon Oct 26 00:51:50 PDT 2015,2015-10-26 07:55:17 UTC,,,48,100% (79/79),100% (79/79),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,5145,Be prepared to be stopped for motoring offences by disgruntled coppers for the next 10 or so years........Make a formal complaint.,229,Willis says some of this water is apparently coming from a recent increase in the melting rate of glaciers in Greenland and Antarctica.,3899,He took two small papers with declining circulation in a small city in South Australia and built a media empire and made himself on of the wealthiest men in the world.,1714,I will email a couple of people and get back to you ASAP.,4579,Maybe in the past,31,There is so much wrong and you don't seem to understand what's wrong.,5760,If you don't like the idea of being sent to a foreign land where people want to kill you,3136,I would be more concerned with his short term intentions to be honest,1286,"And they insisted on right to work"" laws that busted up the unions.""",47,I mean 40% of the world is living under $2 a day.,,,1,2,1,1,3,3,1,3,1,1,NONE,some,NONE,NONE,maybe,seem,NONE,to be honest,NONE,NONE,,
3P4C70TRMQGTAENMDN8Z5TG41SALGE,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:25 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:25 PST 2015,,,3GA6AFUKOONTGQQ2HPRJIRTA66U3HJ,A2HR7ZIX42FEPG,Approved,Sun Oct 25 12:46:37 PDT 2015,Sun Oct 25 12:51:00 PDT 2015,Mon Oct 26 00:51:00 PDT 2015,2015-10-26 07:55:17 UTC,,,263,100% (69/69),100% (60/60),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,5145,Be prepared to be stopped for motoring offences by disgruntled coppers for the next 10 or so years........Make a formal complaint.,229,Willis says some of this water is apparently coming from a recent increase in the melting rate of glaciers in Greenland and Antarctica.,3899,He took two small papers with declining circulation in a small city in South Australia and built a media empire and made himself on of the wealthiest men in the world.,1714,I will email a couple of people and get back to you ASAP.,4579,Maybe in the past,31,There is so much wrong and you don't seem to understand what's wrong.,5760,If you don't like the idea of being sent to a foreign land where people want to kill you,3136,I would be more concerned with his short term intentions to be honest,1286,"And they insisted on right to work"" laws that busted up the unions.""",47,I mean 40% of the world is living under $2 a day.,,,1,2,1,1,3,2,1,1,1,1,NONE,apparently,NONE,NONE,maybe,seem,NONE,NONE,NONE,NONE,,
3P4C70TRMQGTAENMDN8Z5TG41SALGE,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:25 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:25 PST 2015,,,3LYA37P8IQMPLBVN239MD27EMWWKBE,A5V3ZMQI0PU3F,Approved,Fri Oct 23 19:21:34 PDT 2015,Fri Oct 23 19:25:33 PDT 2015,Sat Oct 24 07:25:33 PDT 2015,Sat Oct 24 06:23:14 PDT 2015,,,239,100% (81/81),100% (81/81),100% (29/29),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,5145,Be prepared to be stopped for motoring offences by disgruntled coppers for the next 10 or so years........Make a formal complaint.,229,Willis says some of this water is apparently coming from a recent increase in the melting rate of glaciers in Greenland and Antarctica.,3899,He took two small papers with declining circulation in a small city in South Australia and built a media empire and made himself on of the wealthiest men in the world.,1714,I will email a couple of people and get back to you ASAP.,4579,Maybe in the past,31,There is so much wrong and you don't seem to understand what's wrong.,5760,If you don't like the idea of being sent to a foreign land where people want to kill you,3136,I would be more concerned with his short term intentions to be honest,1286,"And they insisted on right to work"" laws that busted up the unions.""",47,I mean 40% of the world is living under $2 a day.,,,2,2,2,2,2,3,1,1,1,1,or so,apparently,on of the,couple of; ASAP,Maybe,so much; seem,NONE,NONE,NONE,NONE,,
3P4C70TRMQGTAENMDN8Z5TG41SALGE,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:25 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:25 PST 2015,,,3ND9UOO81K1STKBGIUHJFGXEL6DWLL,A219VCQZADQ45W,Approved,Sat Oct 24 11:50:15 PDT 2015,Sat Oct 24 11:51:45 PDT 2015,Sat Oct 24 23:51:45 PDT 2015,Sat Oct 24 15:13:06 PDT 2015,,,90,98% (126/128),100% (32/32),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,5145,Be prepared to be stopped for motoring offences by disgruntled coppers for the next 10 or so years........Make a formal complaint.,229,Willis says some of this water is apparently coming from a recent increase in the melting rate of glaciers in Greenland and Antarctica.,3899,He took two small papers with declining circulation in a small city in South Australia and built a media empire and made himself on of the wealthiest men in the world.,1714,I will email a couple of people and get back to you ASAP.,4579,Maybe in the past,31,There is so much wrong and you don't seem to understand what's wrong.,5760,If you don't like the idea of being sent to a foreign land where people want to kill you,3136,I would be more concerned with his short term intentions to be honest,1286,"And they insisted on right to work"" laws that busted up the unions.""",47,I mean 40% of the world is living under $2 a day.,,,2,2,1,1,3,3,2,2,1,1,or so,some,{},{},Maybe,don't seem to understand,If,I would be,{},{},,
