HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.hRelDef,Input.hPropDef,Input.hRelAttrDef,Input.sentenceID0,Input.sentence0,Input.sentenceID1,Input.sentence1,Input.sentenceID2,Input.sentence2,Input.sentenceID3,Input.sentence3,Input.sentenceID4,Input.sentence4,Input.sentenceID5,Input.sentence5,Input.sentenceID6,Input.sentence6,Input.sentenceID7,Input.sentence7,Input.sentenceID8,Input.sentence8,Input.sentenceID9,Input.sentence9,Answer.example,EmptyColumn,Answer.hedge_judgement0,Answer.hedge_judgement1,Answer.hedge_judgement2,Answer.hedge_judgement3,Answer.hedge_judgement4,Answer.hedge_judgement5,Answer.hedge_judgement6,Answer.hedge_judgement7,Answer.hedge_judgement8,Answer.hedge_judgement9,Answer.potential_hedge0,Answer.potential_hedge1,Answer.potential_hedge2,Answer.potential_hedge3,Answer.potential_hedge4,Answer.potential_hedge5,Answer.potential_hedge6,Answer.potential_hedge7,Answer.potential_hedge8,Answer.potential_hedge9,Approve,Reject
3TTPFEFXCSJPRPFQAPKF1AA8PZH6HC,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:50 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:50 PDT 2015,,,3HMIGG0U4L513IMX36Q3V8WO7J5Y8W,A2CPBDUGX4QF2C,Approved,Fri Oct 09 12:09:22 PDT 2015,Fri Oct 09 12:10:37 PDT 2015,Sat Oct 10 00:10:37 PDT 2015,Fri Oct 09 14:13:31 PDT 2015,,,75,100% (49/49),100% (49/49),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,8191,The point is this: Sarah Palin made a stink about the Mosque that is two blocks away from Ground Zero due to the fact that it was close to (as we all know) the site of the twin towers that were destroyed by fanatical muslim terrorists.,221,So it is indeed possible the air has warmed but the ocean has not.,7146,I have no ability to concentrate on work,223,That becomes clear when you consider what's happening to global sea level.,3032,HUCKABEE: I would love to know more - what I know is troubling enough.,3556,There's something about it - New Hampshire seems to vote for somebody other than who won in Iowa.,2391,"All that remained left was to add gravity and a theory of everything"" could be contemplated.""",1735,Perhaps you should realize that the main problem is it sounds like you are attacking Americans and blaming the entire problem of global warming on us and that we are the ones responsible for fixing it.,50,They would not be fighting if they had the standard of living that europe and america have.,7082,"My father has undiagnosed Learning Difficulties"" and anger issues (he attacked me frequently as a child and broke my arm on one occasion).""",,,1,2,1,1,2,1,1,2,1,1,NONE,indeed; possible,NONE,NONE,love,seems,NONE,perhaps; sounds,NONE,NONE,,
3TTPFEFXCSJPRPFQAPKF1AA8PZH6HC,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:50 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:50 PDT 2015,,,3VFJCI1K4ZY7ZWGT89AXFPKPTXIRGJ,A5V3ZMQI0PU3F,Approved,Sat Oct 10 23:41:06 PDT 2015,Sat Oct 10 23:45:05 PDT 2015,Sun Oct 11 11:45:05 PDT 2015,2015-10-11 18:49:33 UTC,,,239,100% (52/52),100% (52/52),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,8191,The point is this: Sarah Palin made a stink about the Mosque that is two blocks away from Ground Zero due to the fact that it was close to (as we all know) the site of the twin towers that were destroyed by fanatical muslim terrorists.,221,So it is indeed possible the air has warmed but the ocean has not.,7146,I have no ability to concentrate on work,223,That becomes clear when you consider what's happening to global sea level.,3032,HUCKABEE: I would love to know more - what I know is troubling enough.,3556,There's something about it - New Hampshire seems to vote for somebody other than who won in Iowa.,2391,"All that remained left was to add gravity and a theory of everything"" could be contemplated.""",1735,Perhaps you should realize that the main problem is it sounds like you are attacking Americans and blaming the entire problem of global warming on us and that we are the ones responsible for fixing it.,50,They would not be fighting if they had the standard of living that europe and america have.,7082,"My father has undiagnosed Learning Difficulties"" and anger issues (he attacked me frequently as a child and broke my arm on one occasion).""",,,1,2,1,1,1,2,1,2,1,1,NONE,possible,NONE,NONE,NONE,seems,NONE,perhaps; sounds like,NONE,NONE,,
37VUR2VJ69O33V3DIRUXVNMB4WW1C0,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:50 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:50 PDT 2015,,,30H4UDGLT2HMFTW06K43NZ46MSBPMG,ASLX3AJAL8XMU,Approved,Tue Oct 06 13:52:31 PDT 2015,Tue Oct 06 13:53:03 PDT 2015,Wed Oct 07 01:53:03 PDT 2015,2015-10-07 08:54:33 UTC,,,32,100% (5/5),100% (5/5),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,7092,He has never sent my sister or I a text message,6595,I suppose you can call anything a bubble if you like..and point to things to support your point.,597,The slave trade in Africa began long,7492,She spoke fluent French and all that,4954,Insurance is the only financial product I can think of where you have to tell the company about changes to your circumstances (and then only things that are material to the policy and their underwriting decision).,1975,I currently have maybe $18K US.,4123,You guys are occupying the wrong places.,2312,I could feel them work my legs but they said this happens.,1338,But they have new truck every year,1201,I think it was partially anxiety and partially because she was still in potty-training...her breed is known to be difficult and she's extremely attached to me.,,,1,2,1,1,2,2,1,1,1,2,NONE,I suppose,NONE,NONE,I can think of,Maybe,NONE,NONE,NONE,I think,,
37VUR2VJ69O33V3DIRUXVNMB4WW1C0,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:50 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:50 PDT 2015,,,33M4IA01QG0ILIBJXJA13BKJUCKRXR,ABT7QTMIYXYO0,Approved,Tue Oct 06 06:46:42 PDT 2015,Tue Oct 06 06:48:13 PDT 2015,Tue Oct 06 18:48:13 PDT 2015,Tue Oct 06 08:23:27 PDT 2015,,,91,100% (128/128),100% (48/48),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,7092,He has never sent my sister or I a text message,6595,I suppose you can call anything a bubble if you like..and point to things to support your point.,597,The slave trade in Africa began long,7492,She spoke fluent French and all that,4954,Insurance is the only financial product I can think of where you have to tell the company about changes to your circumstances (and then only things that are material to the policy and their underwriting decision).,1975,I currently have maybe $18K US.,4123,You guys are occupying the wrong places.,2312,I could feel them work my legs but they said this happens.,1338,But they have new truck every year,1201,I think it was partially anxiety and partially because she was still in potty-training...her breed is known to be difficult and she's extremely attached to me.,,,1,2,3,2,2,2,1,1,1,2,NONE,suppose,NONE,all that,think,maybe,NONE,NONE,NONE,"think, partially",,
37VUR2VJ69O33V3DIRUXVNMB4WW1C0,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:50 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:50 PDT 2015,,,3C5W7UE9CFPRO2YRSBEKHCQAQWVXM1,A5V3ZMQI0PU3F,Approved,Sat Oct 10 13:38:15 PDT 2015,Sat Oct 10 13:45:50 PDT 2015,Sun Oct 11 01:45:50 PDT 2015,2015-10-11 08:49:33 UTC,,,455,100% (52/52),100% (52/52),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,7092,He has never sent my sister or I a text message,6595,I suppose you can call anything a bubble if you like..and point to things to support your point.,597,The slave trade in Africa began long,7492,She spoke fluent French and all that,4954,Insurance is the only financial product I can think of where you have to tell the company about changes to your circumstances (and then only things that are material to the policy and their underwriting decision).,1975,I currently have maybe $18K US.,4123,You guys are occupying the wrong places.,2312,I could feel them work my legs but they said this happens.,1338,But they have new truck every year,1201,I think it was partially anxiety and partially because she was still in potty-training...her breed is known to be difficult and she's extremely attached to me.,,,1,2,1,2,2,2,1,1,1,2,NONE,suppose,NONE,all that,I can think of,maybe,NONE,NONE,NONE,think,,
37VUR2VJ69O33V3DIRUXVNMB4WW1C0,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:50 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:50 PDT 2015,,,3QRYMNZ7FYGQP3A7Z2SN5OU4HCNNTL,A2CPBDUGX4QF2C,Approved,Fri Oct 09 12:28:23 PDT 2015,Fri Oct 09 12:29:23 PDT 2015,Sat Oct 10 00:29:23 PDT 2015,Fri Oct 09 14:13:30 PDT 2015,,,60,100% (49/49),100% (49/49),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,7092,He has never sent my sister or I a text message,6595,I suppose you can call anything a bubble if you like..and point to things to support your point.,597,The slave trade in Africa began long,7492,She spoke fluent French and all that,4954,Insurance is the only financial product I can think of where you have to tell the company about changes to your circumstances (and then only things that are material to the policy and their underwriting decision).,1975,I currently have maybe $18K US.,4123,You guys are occupying the wrong places.,2312,I could feel them work my legs but they said this happens.,1338,But they have new truck every year,1201,I think it was partially anxiety and partially because she was still in potty-training...her breed is known to be difficult and she's extremely attached to me.,,,1,2,1,1,1,2,1,1,1,2,NONE,suppose; like,NONE,NONE,NONE,maybe,NONE,NONE,NONE,partially,,
302OLP89DY6ZXJGDEANQ6OFE8Q1ACW,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:50 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:50 PDT 2015,,,33OOO72IVHK7YZDGACJ9PD0RHFNCTH,ABT7QTMIYXYO0,Approved,Tue Oct 06 06:20:54 PDT 2015,Tue Oct 06 06:23:38 PDT 2015,Tue Oct 06 18:23:38 PDT 2015,Tue Oct 06 08:23:27 PDT 2015,,,164,100% (128/128),100% (48/48),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,6110,This has gotten out of hand.,715,You know what - we were possibly over there at the same time,6844,So now it is a fight for freedom of choice.,5650,I have an issue with this because we were still picking her up closer to 5 and somehow everyone else had the ability to change her diaper around 4:30.,6713,We had made the news,0,I guess this is what you wanted me to respond to.,4560,It is prohibited in Germany now.,97,The current round of talks were significant for several reasons,2222,I don't blame them for that fact,55,No amount of justification that there was good reasons to believe can only be summed up with the Rubbaiyya of Omar Khayyam,,,1,2,1,2,1,2,1,1,1,1,NONE,possibly,NONE,have an issue,NONE,guess,NONE,NONE,NONE,NONE,,
302OLP89DY6ZXJGDEANQ6OFE8Q1ACW,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:50 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:50 PDT 2015,,,3D8YOU6S9EJXIVJ40QWG89UK6ZI6UX,A5V3ZMQI0PU3F,Approved,Mon Oct 12 15:18:47 PDT 2015,Mon Oct 12 15:24:01 PDT 2015,Tue Oct 13 03:24:01 PDT 2015,2015-10-13 10:25:17 UTC,,,314,100% (52/52),100% (52/52),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,6110,This has gotten out of hand.,715,You know what - we were possibly over there at the same time,6844,So now it is a fight for freedom of choice.,5650,I have an issue with this because we were still picking her up closer to 5 and somehow everyone else had the ability to change her diaper around 4:30.,6713,We had made the news,0,I guess this is what you wanted me to respond to.,4560,It is prohibited in Germany now.,97,The current round of talks were significant for several reasons,2222,I don't blame them for that fact,55,No amount of justification that there was good reasons to believe can only be summed up with the Rubbaiyya of Omar Khayyam,,,1,2,1,2,1,3,1,2,1,1,NONE,possibly,NONE,closer to; around,NONE,guess,NONE,several,NONE,NONE,,
302OLP89DY6ZXJGDEANQ6OFE8Q1ACW,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:50 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:50 PDT 2015,,,3OF2M9AATGNL39Y38HPPZKEH8D2ZK6,A2CPBDUGX4QF2C,Approved,Fri Oct 09 11:52:15 PDT 2015,Fri Oct 09 11:53:32 PDT 2015,Fri Oct 09 23:53:32 PDT 2015,Fri Oct 09 14:13:30 PDT 2015,,,77,100% (49/49),100% (49/49),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,6110,This has gotten out of hand.,715,You know what - we were possibly over there at the same time,6844,So now it is a fight for freedom of choice.,5650,I have an issue with this because we were still picking her up closer to 5 and somehow everyone else had the ability to change her diaper around 4:30.,6713,We had made the news,0,I guess this is what you wanted me to respond to.,4560,It is prohibited in Germany now.,97,The current round of talks were significant for several reasons,2222,I don't blame them for that fact,55,No amount of justification that there was good reasons to believe can only be summed up with the Rubbaiyya of Omar Khayyam,,,1,2,1,2,1,2,1,1,1,1,{},possibly,{},somehow,NONE,guess,NONE,NONE,NONE,NONE,,
3Y3CZJSZ9JS6XFTF1BM4N8YEGD4R5E,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:51 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:51 PDT 2015,,,37XITHEISW8UIK0O6NEEPYZAUNARCS,A2CPBDUGX4QF2C,Approved,Fri Oct 09 11:49:13 PDT 2015,Fri Oct 09 11:50:08 PDT 2015,Fri Oct 09 23:50:08 PDT 2015,Fri Oct 09 14:13:31 PDT 2015,,,55,100% (49/49),100% (49/49),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,2572,"Your husband's friend was right.. he does need to Man up""... he needs to ""man up"" and take responisibilty for his family.""",7177,Africans and the like would be better served with sterilization/food clinics rather than these religious recruitment/anti birth control/food for Christ propaganda missions that they've been fed the past 40 years.,4970,That's the mindset that people volunteering as 'safe person' or 'security' need to have.,626,I've read so many 9/11 conspiracy theorist threads I'm practically an expert.,516,I thought you said in another thread that you weren't voting in the GOP Primaries...,6353,The defence says virtually nothing.,1787,(Graphic from the Washington Post) President Bush expanded the federal budget by a historic $700 billion through 2008.,1685,So then there's the discussion of vouchers (putting aside that my peer group of affluent professionals is unlikely to qualify for need-based vouchers and will likely be deciding between suburban public schools or paying for private school).,785,Addictions and sexual abuse run high.,2606,The right-wing neocon whackjobs on this board only care about the small percentage that seemingly cause trouble.,,,1,1,1,2,2,2,1,2,1,1,{},{},{},practically,thought,virtually,{},unlikely; likely,{},{},,
3Y3CZJSZ9JS6XFTF1BM4N8YEGD4R5E,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:51 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:51 PDT 2015,,,3LPW2N6LKT11ZRJQV7MBG3GJ8CE5UZ,ABT7QTMIYXYO0,Approved,Tue Oct 06 06:44:51 PDT 2015,Tue Oct 06 06:46:41 PDT 2015,Tue Oct 06 18:46:41 PDT 2015,Tue Oct 06 08:23:28 PDT 2015,,,110,100% (128/128),100% (48/48),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,2572,"Your husband's friend was right.. he does need to Man up""... he needs to ""man up"" and take responisibilty for his family.""",7177,Africans and the like would be better served with sterilization/food clinics rather than these religious recruitment/anti birth control/food for Christ propaganda missions that they've been fed the past 40 years.,4970,That's the mindset that people volunteering as 'safe person' or 'security' need to have.,626,I've read so many 9/11 conspiracy theorist threads I'm practically an expert.,516,I thought you said in another thread that you weren't voting in the GOP Primaries...,6353,The defence says virtually nothing.,1787,(Graphic from the Washington Post) President Bush expanded the federal budget by a historic $700 billion through 2008.,1685,So then there's the discussion of vouchers (putting aside that my peer group of affluent professionals is unlikely to qualify for need-based vouchers and will likely be deciding between suburban public schools or paying for private school).,785,Addictions and sexual abuse run high.,2606,The right-wing neocon whackjobs on this board only care about the small percentage that seemingly cause trouble.,,,1,1,1,2,2,2,1,2,1,2,NONE,NONE,NONE,practically,thought,virtually,NONE,unlikely,NONE,seemingly,,
3Y3CZJSZ9JS6XFTF1BM4N8YEGD4R5E,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:51 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:51 PDT 2015,,,3WEV0KO0OMRGOR6FL89UZEMO245DSX,A5V3ZMQI0PU3F,Approved,Sat Oct 10 17:13:10 PDT 2015,Sat Oct 10 17:18:48 PDT 2015,Sun Oct 11 05:18:48 PDT 2015,2015-10-11 12:19:33 UTC,,,338,100% (52/52),100% (52/52),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,2572,"Your husband's friend was right.. he does need to Man up""... he needs to ""man up"" and take responisibilty for his family.""",7177,Africans and the like would be better served with sterilization/food clinics rather than these religious recruitment/anti birth control/food for Christ propaganda missions that they've been fed the past 40 years.,4970,That's the mindset that people volunteering as 'safe person' or 'security' need to have.,626,I've read so many 9/11 conspiracy theorist threads I'm practically an expert.,516,I thought you said in another thread that you weren't voting in the GOP Primaries...,6353,The defence says virtually nothing.,1787,(Graphic from the Washington Post) President Bush expanded the federal budget by a historic $700 billion through 2008.,1685,So then there's the discussion of vouchers (putting aside that my peer group of affluent professionals is unlikely to qualify for need-based vouchers and will likely be deciding between suburban public schools or paying for private school).,785,Addictions and sexual abuse run high.,2606,The right-wing neocon whackjobs on this board only care about the small percentage that seemingly cause trouble.,,,1,2,1,2,2,2,1,2,2,2,NONE,the like,NONE,practically,I thought,virtually,NONE,unlikely; likely,run high,small percentage; seemingly,,
39WSF6KUV1K3WLUSKKY3X7ZMIJJOE3,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:51 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:51 PDT 2015,,,3FUI0JHJPXXEMIJ3242HEXS0JAF33T,A5V3ZMQI0PU3F,Approved,Sat Oct 10 13:45:50 PDT 2015,Sat Oct 10 13:52:23 PDT 2015,Sun Oct 11 01:52:23 PDT 2015,2015-10-11 08:54:33 UTC,,,393,100% (52/52),100% (52/52),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,2672,then that individual must pay for the added individual premium coverage for those desired programs.,1246,Then he turned around and signed a nearly $1 trillion un-stimulating succubus package and an omnibus bill with 1,1069,Thankfully the silent majority are overwhelmingly in favour of this plan and the opposition are a minute fringe pressure group way out of touch with most of the population.,80,I can't believe I was stupid enough to buy all the tripe about what Iraq could become if we just remove the dictator.,1289,It would be better if we refocused our illegal immigration efforts off the poor immigrants and onto the rich assholes who pay them under the table so they won't have to pay an American a fair wage.,2529,Would't be shocked if they used nukes either tbhGiven the Israeli mentality I would say we will see them strike Iran.,5578,You judge him from just a few of the ones you want to frame his entire life.,652,I don't expect that movement to end any time soon.,3441,The Royal Australian Air Force has placed a tentative order for 100 of the F-35 JSFs for about $16 billion,2524,It now seems certain to me that within the next decade the U.K and U.S.A among others will be involved in a fully fledged war against Iran.,,,1,2,2,1,1,1,2,2,2,2,NONE,nearly,overwhelmingly; way out of,NONE,NONE,NONE,few,expect,tentative; about,seems,,
39WSF6KUV1K3WLUSKKY3X7ZMIJJOE3,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:51 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:51 PDT 2015,,,3X73LLYYQ1D0KUJCZ8BYR5RG6ISHN5,A2CPBDUGX4QF2C,Approved,Fri Oct 09 12:19:01 PDT 2015,Fri Oct 09 12:20:19 PDT 2015,Sat Oct 10 00:20:19 PDT 2015,Fri Oct 09 14:13:30 PDT 2015,,,78,100% (49/49),100% (49/49),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,2672,then that individual must pay for the added individual premium coverage for those desired programs.,1246,Then he turned around and signed a nearly $1 trillion un-stimulating succubus package and an omnibus bill with 1,1069,Thankfully the silent majority are overwhelmingly in favour of this plan and the opposition are a minute fringe pressure group way out of touch with most of the population.,80,I can't believe I was stupid enough to buy all the tripe about what Iraq could become if we just remove the dictator.,1289,It would be better if we refocused our illegal immigration efforts off the poor immigrants and onto the rich assholes who pay them under the table so they won't have to pay an American a fair wage.,2529,Would't be shocked if they used nukes either tbhGiven the Israeli mentality I would say we will see them strike Iran.,5578,You judge him from just a few of the ones you want to frame his entire life.,652,I don't expect that movement to end any time soon.,3441,The Royal Australian Air Force has placed a tentative order for 100 of the F-35 JSFs for about $16 billion,2524,It now seems certain to me that within the next decade the U.K and U.S.A among others will be involved in a fully fledged war against Iran.,,,1,2,2,2,1,2,1,2,2,2,NONE,nearly,most,believe,NONE,shocked; would,NONE,expect,about,seems,,
39WSF6KUV1K3WLUSKKY3X7ZMIJJOE3,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:51 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:51 PDT 2015,,,3YMTUJH0DSF43V01HXDR6FO3P2D4T3,ABT7QTMIYXYO0,Approved,Tue Oct 06 06:52:46 PDT 2015,Tue Oct 06 06:54:22 PDT 2015,Tue Oct 06 18:54:22 PDT 2015,Tue Oct 06 08:23:28 PDT 2015,,,96,100% (128/128),100% (48/48),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,2672,then that individual must pay for the added individual premium coverage for those desired programs.,1246,Then he turned around and signed a nearly $1 trillion un-stimulating succubus package and an omnibus bill with 1,1069,Thankfully the silent majority are overwhelmingly in favour of this plan and the opposition are a minute fringe pressure group way out of touch with most of the population.,80,I can't believe I was stupid enough to buy all the tripe about what Iraq could become if we just remove the dictator.,1289,It would be better if we refocused our illegal immigration efforts off the poor immigrants and onto the rich assholes who pay them under the table so they won't have to pay an American a fair wage.,2529,Would't be shocked if they used nukes either tbhGiven the Israeli mentality I would say we will see them strike Iran.,5578,You judge him from just a few of the ones you want to frame his entire life.,652,I don't expect that movement to end any time soon.,3441,The Royal Australian Air Force has placed a tentative order for 100 of the F-35 JSFs for about $16 billion,2524,It now seems certain to me that within the next decade the U.K and U.S.A among others will be involved in a fully fledged war against Iran.,,,1,1,1,1,1,2,1,2,2,2,NONE,NONE,NONE,NONE,NONE,Would't be shocked,NONE,don't expect,tentative,seems,,
