@relation AnnaHedgeData
@attribute pos0 numeric
@attribute pos1 numeric
@attribute pos2 numeric
@attribute pos3 numeric
@attribute pos4 numeric
@attribute pos5 numeric
@attribute pos6 numeric
@attribute pos7 numeric
@attribute pos8 numeric
@attribute pos9 numeric
@attribute pos10 numeric
@attribute pos11 numeric
@attribute pos12 numeric
@attribute pos13 numeric
@attribute pos14 numeric
@attribute pos15 numeric
@attribute pos16 numeric
@attribute pos17 numeric
@attribute pos18 numeric
@attribute pos19 numeric
@attribute pos20 numeric
@attribute pos21 numeric
@attribute pos22 numeric
@attribute pos23 numeric
@attribute pos24 numeric
@attribute pos25 numeric
@attribute pos26 numeric
@attribute pos27 numeric
@attribute pos28 numeric
@attribute pos29 numeric
@attribute pos30 numeric
@attribute pos31 numeric
@attribute pos32 numeric
@attribute pos33 numeric
@attribute pos34 numeric
@attribute pos35 numeric
@attribute pos36 numeric
@attribute pos37 numeric
@attribute pos38 numeric
@attribute pos39 numeric
@attribute pos40 numeric
@attribute pos41 numeric
@attribute pos42 numeric
@attribute pos43 numeric
@attribute pos44 numeric
@attribute pos45 numeric
@attribute pos46 numeric
@attribute pos47 numeric
@attribute pos48 numeric
@attribute pos49 numeric
@attribute pos50 numeric
@attribute pos51 numeric
@attribute pos52 numeric
@attribute pos53 numeric
@attribute pos54 numeric
@attribute pos55 numeric
@attribute pos56 numeric
@attribute pos57 numeric
@attribute pos58 numeric
@attribute pos59 numeric
@attribute pos60 numeric
@attribute pos61 numeric
@attribute pos62 numeric
@attribute pos63 numeric
@attribute pos64 numeric
@attribute pos65 numeric
@attribute pos66 numeric
@attribute pos67 numeric
@attribute pos68 numeric
@attribute pos69 numeric
@attribute pos70 numeric
@attribute pos71 numeric
@attribute pos72 numeric
@attribute pos73 numeric
@attribute pos74 numeric
@attribute pos75 numeric
@attribute pos76 numeric
@attribute pos77 numeric
@attribute pos78 numeric
@attribute pos79 numeric
@attribute pos80 numeric
@attribute pos81 numeric
@attribute pos82 numeric
@attribute pos83 numeric
@attribute pos84 numeric
@attribute pos85 numeric
@attribute pos86 numeric
@attribute pos87 numeric
@attribute pos88 numeric
@attribute pos89 numeric
@attribute pos90 numeric
@attribute pos91 numeric
@attribute pos92 numeric
@attribute pos93 numeric
@attribute pos94 numeric
@attribute pos95 numeric
@attribute pos96 numeric
@attribute pos97 numeric
@attribute pos98 numeric
@attribute pos99 numeric
@attribute hedge {'a bit','a bunch','a couple','a few','a little','a whole bunch','among others','and all that','and so forth','and so on','and suchlike','and the rest','correct me if I\'m wrong','et cetera','I mean','I would say','if I\'m understanding you correctly','in my mind','in my opinion','in my understanding','in my view','it\'s said','kind of','look like','looks like','more or less','my thinking','my understanding','pretty much','so far','somebody said','something or other','sort of','sounds like','the like','their impression','they said','they say','to be honest',about,almost,apparently,appear,approximately,arguably,assume,basic,basically,believe,completely,consider,could,estimate,expect,fair,fairly,feel,find,frequently,general,generally,guess,hear,imagine,know,largely,like,likely,may,maybe,might,most,mostly,much,nearly,necessarily,occasionally,often,partial,partially,perhaps,possible,possibly,practically,probable,probably,propose,rarely,read,really,recall,remember,rough,roughly,seem,seemingly,seldom,several,should,some,somebody,somehow,someone,sometimes,somewhat,somewhere,speculate,suggest,suppose,sure,technically,think,totally,understand,unlikely,unsure,usually,virtually}
@attribute sentencelength numeric
@attribute ratiolength numeric
@attribute pos-2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos-1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute position numeric
@attribute agreement numeric
@attribute judgment {1,0}

@data
0.04225,0.01418,0.01203,-0.00653,0.02107,-0.00901,0.01669,-0.02085,0.00017,0.02959,-0.00518,-0.00237,0.00357,0.00208,-0.03328,0.00303,-0.01253,-0.00273,-0.02747,0.00744,-0.02482,0.02891,-0.01993,0.00164,0.00142,-0.00971,-0.00099,-0.01935,-0.0408,-0.01591,0.00409,0.04991,0.00984,-0.03861,0.0202,-0.,-0.03276,0.05551,-0.00533,-0.00874,0.03984,0.00131,0.00471,-0.0384,-0.02499,-0.03436,0.012,-0.00993,0.02984,0.01311,0.00365,-0.00268,0.02429,-0.01058,0.0267,-0.00589,-0.02274,-0.02109,-0.0413,-0.03035,0.00284,-0.02832,0.00028,-0.01009,0.01936,-0.03836,-0.01581,0.06123,0.01411,-0.01402,0.01503,0.05703,0.02792,-0.01807,-0.01399,-0.00332,-0.01654,0.03776,0.00349,0.00569,-0.03865,0.00363,0.03639,0.02492,0.02524,0.00887,-0.03008,-0.01261,0.06035,0.00684,0.01466,-0.02052,-0.0489,-0.02816,-0.03022,0.01805,0.01867,0.02162,-0.02,0.00801,most,4,0,START,START,RBS,NNS,VBP,0,1,1
0.07237,0.03939,-0.06354,0.03096,-0.05038,-0.03136,-0.01987,-0.04813,-0.04516,-0.06848,-0.01434,-0.03184,-0.1203,-0.03814,-0.00357,0.10888,-0.05835,-0.05305,0.01192,-0.04321,-0.07371,-0.09101,0.13653,0.06331,0.03692,-0.01093,-0.01255,0.07108,-0.003,-0.04956,-0.03782,-0.01462,-0.02436,0.01852,-0.08278,0.05881,0.02434,0.00895,0.07643,-0.05044,-0.00552,0.01958,-0.0863,0.04067,0.03623,0.01911,-0.07588,0.02817,0.02791,-0.01962,0.05571,-0.07601,0.00481,-0.08322,0.06638,0.02892,-0.04524,0.03369,0.01745,0.01418,-0.06236,0.11283,0.08913,0.03712,-0.01408,-0.02555,0.02581,-0.11015,0.06263,-0.00041,-0.07095,-0.06064,-0.1821,0.054,-0.02978,-0.00405,0.0205,-0.05818,0.06947,0.01176,0.04596,0.0544,-0.0598,-0.06535,-0.00515,-0.01691,-0.01531,-0.02421,-0.03809,-0.01781,-0.17556,0.02027,-0.01876,0.0404,-0.00466,-0.00083,-0.05125,0.01674,-0.014,-0.04051,really,27,0.555555556,VBD,RB,RB,VB,TO,15,1,1
0.04225,0.01418,0.01203,-0.00653,0.02107,-0.00901,0.01669,-0.02085,0.00017,0.02959,-0.00518,-0.00237,0.00357,0.00208,-0.03328,0.00303,-0.01253,-0.00273,-0.02747,0.00744,-0.02482,0.02891,-0.01993,0.00164,0.00142,-0.00971,-0.00099,-0.01935,-0.0408,-0.01591,0.00409,0.04991,0.00984,-0.03861,0.0202,-0.,-0.03276,0.05551,-0.00533,-0.00874,0.03984,0.00131,0.00471,-0.0384,-0.02499,-0.03436,0.012,-0.00993,0.02984,0.01311,0.00365,-0.00268,0.02429,-0.01058,0.0267,-0.00589,-0.02274,-0.02109,-0.0413,-0.03035,0.00284,-0.02832,0.00028,-0.01009,0.01936,-0.03836,-0.01581,0.06123,0.01411,-0.01402,0.01503,0.05703,0.02792,-0.01807,-0.01399,-0.00332,-0.01654,0.03776,0.00349,0.00569,-0.03865,0.00363,0.03639,0.02492,0.02524,0.00887,-0.03008,-0.01261,0.06035,0.00684,0.01466,-0.02052,-0.0489,-0.02816,-0.03022,0.01805,0.01867,0.02162,-0.02,0.00801,most,10,0.5,VBP,DT,RBS,VBG,NN,5,0.6,0
0.13769,-0.00538,-0.00775,-0.0273,0.01851,0.00668,-0.01302,-0.04181,-0.00025,-0.06244,-0.04638,0.01293,-0.01838,0.004,0.0061,0.06267,-0.05292,-0.01432,-0.06003,-0.05615,-0.05001,-0.03635,0.05722,0.0565,-0.0242,0.01821,-0.0617,0.02377,-0.07075,-0.04246,-0.03495,0.04949,-0.00921,-0.04354,-0.04668,0.0479,-0.05398,0.08167,0.02444,0.00889,0.10652,-0.00034,-0.05877,-0.06092,-0.02522,-0.05434,-0.00369,-0.01222,0.0365,0.00028,0.00076,-0.03073,0.04374,-0.03834,0.08556,0.01714,-0.0346,-0.02059,-0.00709,-0.00148,-0.02768,-0.00453,-0.00627,0.0156,-0.03679,-0.06006,-0.01573,-0.03468,0.05748,-0.03584,0.01006,0.01036,-0.02763,0.02009,-0.01992,0.01265,0.00089,0.00049,0.0218,0.01983,-0.03341,0.02748,0.00293,-0.04394,-0.02592,0.04862,-0.04156,-0.04367,0.05434,-0.02293,-0.10996,-0.00903,-0.10935,-0.03739,0.01175,0.03109,-0.00238,0.044,-0.06138,-0.00226,some,22,0.454545455,NN,IN,DT,JJ,NN,10,0.6,0
0.04103,0.04472,-0.04336,-0.01037,-0.04314,-0.00324,0.00084,-0.03112,-0.01891,-0.0213,0.00022,-0.04623,-0.07228,-0.03656,-0.01891,0.05763,-0.03193,-0.04107,0.02424,-0.01112,-0.06691,-0.04809,0.05103,0.05501,0.0378,-0.02333,-0.01265,0.05691,-0.03212,-0.02079,-0.03527,0.01413,-0.02025,-0.0009,-0.04109,0.05645,0.00049,0.0155,0.05941,-0.04997,0.00423,0.01296,-0.06041,0.00956,-0.00963,-0.00196,-0.02803,0.00846,0.03549,-0.00312,0.04422,-0.04467,-0.02254,-0.0547,0.04203,-0.00338,-0.04319,0.03459,-0.03353,0.00629,-0.05535,0.05177,0.07712,0.03378,-0.00023,-0.04033,0.00358,-0.04475,0.05323,0.03123,-0.0523,-0.02009,-0.09645,0.01749,-0.03628,0.00052,-0.0119,-0.02189,0.01857,0.00634,0.02773,0.01833,-0.02482,-0.04669,0.00171,0.00095,-0.03081,-0.01203,-0.01185,-0.01674,-0.10653,-0.00515,-0.02888,0.02959,-0.03089,-0.00179,-0.01065,0.01944,-0.00553,-0.0163,may,7,0.285714286,DT,NNS,MD,VB,VBN,2,1,1
0.02773,-0.01574,-0.00169,0.00629,0.00992,-0.01135,-0.0048,0.00086,-0.00581,0.00429,-0.00678,0.00973,-0.0054,-0.00792,0.00613,0.00052,0.00095,0.00955,-0.00098,0.00063,-0.00622,0.00005,0.01563,-0.00544,-0.00895,0.00096,0.00621,-0.00571,-0.00191,-0.01109,-0.00092,0.00284,0.01109,0.00212,-0.0071,0.0109,-0.00621,-0.00289,0.00347,0.00515,-0.01277,0.00581,-0.00526,0.00366,-0.00123,-0.00493,-0.01098,-0.00632,0.00663,-0.00825,-0.00682,0.00478,0.00245,-0.01057,0.01086,0.00493,0.00873,0.00159,-0.00795,0.00451,-0.00579,0.00957,0.0032,0.00282,0.00735,0.00076,0.00853,-0.00099,0.00538,-0.01848,-0.00141,0.0066,-0.00546,-0.0043,-0.02284,0.00455,-0.00706,-0.00565,0.01914,0.0039,0.00241,0.01251,-0.0051,-0.00089,0.00085,-0.00065,-0.01604,-0.00788,0.01106,-0.00396,-0.00621,0.00364,-0.01604,-0.00273,0.00258,0.00818,-0.00012,-0.00093,-0.00621,-0.00742,hear,16,0.125,RB,PRP,VBP,DT,NN,2,0.8,0
0.00152,0.06536,-0.03651,0.04528,-0.02396,-0.04137,0.00223,-0.0375,-0.05467,0.01918,0.01842,-0.03498,-0.09475,-0.02954,-0.04006,0.04627,-0.03097,-0.03061,-0.00261,0.0157,-0.0584,-0.0252,0.04183,0.00471,0.04987,-0.02328,0.03897,0.01264,-0.00312,-0.04301,-0.01745,0.00439,0.0049,-0.0111,-0.02434,-0.00307,0.0094,0.0349,0.02368,-0.04833,-0.02723,0.01919,-0.01771,0.02563,0.02395,0.00153,-0.04367,0.00702,0.02926,-0.01295,0.05158,-0.06224,0.00844,-0.06278,0.01802,0.0079,-0.03906,0.02544,-0.02728,-0.02341,-0.04093,0.05119,0.07544,0.02542,0.03272,-0.03346,0.00727,0.01236,0.02967,0.00859,-0.04274,0.02549,-0.09358,0.02263,-0.02707,-0.01914,0.00809,0.01123,0.04491,-0.00756,0.0196,0.03644,-0.01007,0.01893,0.04721,-0.04609,-0.02766,0.00119,-0.00302,-0.00075,-0.04866,-0.01828,0.00577,0.00756,-0.0602,0.01174,-0.01497,0.00715,0.00457,-0.01926,like,18,0.833333333,DT,NN,IN,DT,.,15,1,1
-0.00096,0.07281,-0.02982,-0.02484,-0.05819,0.0253,0.0527,-0.02078,-0.00358,-0.00625,0.02979,-0.05854,-0.04958,-0.02518,-0.04311,0.04282,-0.01913,-0.05676,0.03038,-0.00317,-0.05601,-0.018,0.00254,0.05789,0.04159,-0.02063,-0.00926,0.0491,-0.04733,0.01455,-0.00505,0.04377,-0.06686,-0.02656,-0.02012,0.01629,0.00914,0.02472,0.05609,-0.08286,0.04364,0.00577,-0.02485,-0.02533,-0.01538,0.02008,0.0049,0.018,0.01549,0.02486,0.06267,-0.03599,-0.02844,-0.02738,0.01168,-0.01533,-0.04002,0.02045,-0.01877,0.00313,-0.01897,0.01092,0.06753,0.02288,-0.00334,-0.04951,-0.02035,-0.01326,0.04187,0.07246,-0.05328,0.00823,-0.05513,0.00232,0.00538,0.00001,0.00151,0.00041,-0.03272,-0.00207,0.00196,-0.00856,-0.01024,-0.03058,-0.00002,0.01524,0.00287,-0.01878,-0.03044,-0.00357,-0.07232,-0.01666,0.01627,0.03411,-0.01885,-0.01968,-0.01265,0.03295,0.0205,0.02188,about,28,0.285714286,JJ,NNS,IN,DT,NN,8,1,0
0.07237,0.03939,-0.06354,0.03096,-0.05038,-0.03136,-0.01987,-0.04813,-0.04516,-0.06848,-0.01434,-0.03184,-0.1203,-0.03814,-0.00357,0.10888,-0.05835,-0.05305,0.01192,-0.04321,-0.07371,-0.09101,0.13653,0.06331,0.03692,-0.01093,-0.01255,0.07108,-0.003,-0.04956,-0.03782,-0.01462,-0.02436,0.01852,-0.08278,0.05881,0.02434,0.00895,0.07643,-0.05044,-0.00552,0.01958,-0.0863,0.04067,0.03623,0.01911,-0.07588,0.02817,0.02791,-0.01962,0.05571,-0.07601,0.00481,-0.08322,0.06638,0.02892,-0.04524,0.03369,0.01745,0.01418,-0.06236,0.11283,0.08913,0.03712,-0.01408,-0.02555,0.02581,-0.11015,0.06263,-0.00041,-0.07095,-0.06064,-0.1821,0.054,-0.02978,-0.00405,0.0205,-0.05818,0.06947,0.01176,0.04596,0.0544,-0.0598,-0.06535,-0.00515,-0.01691,-0.01531,-0.02421,-0.03809,-0.01781,-0.17556,0.02027,-0.01876,0.0404,-0.00466,-0.00083,-0.05125,0.01674,-0.014,-0.04051,really,15,0.6,PRP,VBD,RB,PRP$,NN,9,1,1
-0.01254,-0.0073,-0.00104,0.00436,-0.0096,-0.00544,-0.01196,0.00348,0.00407,-0.00294,0.00118,-0.00374,-0.00006,-0.00404,0.01718,-0.00977,0.01166,0.00969,0.01704,-0.00178,0.01298,-0.00993,0.01363,-0.00571,0.00321,0.00029,0.00155,0.00704,0.02797,0.01486,0.0072,-0.01851,0.00128,0.02052,-0.00386,-0.00045,0.01831,-0.02456,0.00485,0.00364,-0.01912,0.00867,-0.00664,0.02001,0.02004,0.02149,-0.0098,0.00553,-0.01019,-0.00167,-0.00484,-0.00377,-0.00495,0.00665,-0.02274,0.00153,0.00964,0.00478,0.02109,0.01573,-0.00543,0.02111,-0.00314,0.00318,0.00066,0.01723,0.00403,-0.02775,-0.00762,0.00791,-0.00966,-0.02307,-0.01131,0.00875,-0.00253,-0.00027,0.00659,-0.01311,0.00663,-0.00443,0.01838,-0.0037,-0.01004,-0.00548,-0.00365,-0.00614,0.01608,0.01221,-0.02869,0.00064,-0.00563,0.01584,0.02536,0.0118,0.01555,-0.00428,-0.01638,-0.01385,0.0061,-0.00534,understand,12,0.416666667,MD,RB,VB,NNS,TO,5,0.8,0
0.02775,0.00563,-0.00118,-0.00227,0.01163,-0.00111,-0.00403,-0.01176,-0.00401,-0.00251,-0.01172,0.00063,-0.01887,-0.00262,-0.00815,0.00795,-0.01447,-0.00461,-0.01603,-0.00406,-0.01749,0.00293,0.00799,0.01698,-0.00834,-0.00562,-0.00288,0.00307,-0.02385,-0.02023,-0.00459,0.01498,0.00417,-0.00887,-0.00544,0.01985,-0.00823,0.02662,0.00125,-0.005,0.01317,-0.00284,-0.01006,-0.01119,-0.00977,-0.01924,-0.00203,-0.00478,0.02063,0.00102,-0.00004,-0.0023,0.0077,-0.01581,0.02083,0.00282,-0.00853,-0.00794,-0.01784,-0.00579,-0.0047,-0.00021,0.00985,-0.00586,0.00263,-0.01784,-0.00353,0.00903,0.0172,-0.00847,0.00928,0.01704,-0.00719,-0.00324,-0.00544,-0.00741,-0.00862,0.00676,0.00378,0.01112,-0.01333,0.00964,0.00148,-0.00462,0.00117,0.0092,-0.01654,-0.01317,0.01788,-0.00223,-0.01705,-0.0015,-0.03239,-0.01099,-0.0057,0.01074,0.00547,0.01723,-0.01246,-0.01064,somewhere,33,0.545454545,CC,VBP,RB,IN,DT,18,0.6,0
0.00152,0.06536,-0.03651,0.04528,-0.02396,-0.04137,0.00223,-0.0375,-0.05467,0.01918,0.01842,-0.03498,-0.09475,-0.02954,-0.04006,0.04627,-0.03097,-0.03061,-0.00261,0.0157,-0.0584,-0.0252,0.04183,0.00471,0.04987,-0.02328,0.03897,0.01264,-0.00312,-0.04301,-0.01745,0.00439,0.0049,-0.0111,-0.02434,-0.00307,0.0094,0.0349,0.02368,-0.04833,-0.02723,0.01919,-0.01771,0.02563,0.02395,0.00153,-0.04367,0.00702,0.02926,-0.01295,0.05158,-0.06224,0.00844,-0.06278,0.01802,0.0079,-0.03906,0.02544,-0.02728,-0.02341,-0.04093,0.05119,0.07544,0.02542,0.03272,-0.03346,0.00727,0.01236,0.02967,0.00859,-0.04274,0.02549,-0.09358,0.02263,-0.02707,-0.01914,0.00809,0.01123,0.04491,-0.00756,0.0196,0.03644,-0.01007,0.01893,0.04721,-0.04609,-0.02766,0.00119,-0.00302,-0.00075,-0.04866,-0.01828,0.00577,0.00756,-0.0602,0.01174,-0.01497,0.00715,0.00457,-0.01926,like,16,0.5625,WDT,VBD,IN,DT,NN,9,1,1
0.13769,-0.00538,-0.00775,-0.0273,0.01851,0.00668,-0.01302,-0.04181,-0.00025,-0.06244,-0.04638,0.01293,-0.01838,0.004,0.0061,0.06267,-0.05292,-0.01432,-0.06003,-0.05615,-0.05001,-0.03635,0.05722,0.0565,-0.0242,0.01821,-0.0617,0.02377,-0.07075,-0.04246,-0.03495,0.04949,-0.00921,-0.04354,-0.04668,0.0479,-0.05398,0.08167,0.02444,0.00889,0.10652,-0.00034,-0.05877,-0.06092,-0.02522,-0.05434,-0.00369,-0.01222,0.0365,0.00028,0.00076,-0.03073,0.04374,-0.03834,0.08556,0.01714,-0.0346,-0.02059,-0.00709,-0.00148,-0.02768,-0.00453,-0.00627,0.0156,-0.03679,-0.06006,-0.01573,-0.03468,0.05748,-0.03584,0.01006,0.01036,-0.02763,0.02009,-0.01992,0.01265,0.00089,0.00049,0.0218,0.01983,-0.03341,0.02748,0.00293,-0.04394,-0.02592,0.04862,-0.04156,-0.04367,0.05434,-0.02293,-0.10996,-0.00903,-0.10935,-0.03739,0.01175,0.03109,-0.00238,0.044,-0.06138,-0.00226,some,13,0.230769231,VBP,VBN,DT,IN,PRP$,3,0.8,0
0.13769,-0.00538,-0.00775,-0.0273,0.01851,0.00668,-0.01302,-0.04181,-0.00025,-0.06244,-0.04638,0.01293,-0.01838,0.004,0.0061,0.06267,-0.05292,-0.01432,-0.06003,-0.05615,-0.05001,-0.03635,0.05722,0.0565,-0.0242,0.01821,-0.0617,0.02377,-0.07075,-0.04246,-0.03495,0.04949,-0.00921,-0.04354,-0.04668,0.0479,-0.05398,0.08167,0.02444,0.00889,0.10652,-0.00034,-0.05877,-0.06092,-0.02522,-0.05434,-0.00369,-0.01222,0.0365,0.00028,0.00076,-0.03073,0.04374,-0.03834,0.08556,0.01714,-0.0346,-0.02059,-0.00709,-0.00148,-0.02768,-0.00453,-0.00627,0.0156,-0.03679,-0.06006,-0.01573,-0.03468,0.05748,-0.03584,0.01006,0.01036,-0.02763,0.02009,-0.01992,0.01265,0.00089,0.00049,0.0218,0.01983,-0.03341,0.02748,0.00293,-0.04394,-0.02592,0.04862,-0.04156,-0.04367,0.05434,-0.02293,-0.10996,-0.00903,-0.10935,-0.03739,0.01175,0.03109,-0.00238,0.044,-0.06138,-0.00226,some,16,0.5625,NNP,IN,DT,RB,VBD,9,0.6,0
0.026,0.02998,-0.03292,-0.00529,-0.03864,0.0049,-0.00975,-0.02357,-0.01986,-0.04466,0.00298,-0.03139,-0.05264,-0.0206,0.00721,0.0563,-0.03137,-0.02697,0.02092,-0.03063,-0.03165,-0.05864,0.06322,0.04158,0.0306,-0.00349,-0.0188,0.05083,-0.0048,-0.0031,-0.02336,-0.01956,-0.02711,0.0196,-0.04179,0.02959,0.01094,-0.00951,0.04951,-0.02315,0.01078,0.00115,-0.0506,0.02155,0.01794,0.01247,-0.02449,0.0167,0.00776,-0.00966,0.03097,-0.03846,-0.01268,-0.03147,0.02598,-0.00142,-0.02034,0.02823,0.0217,0.02102,-0.03589,0.04587,0.0415,0.0285,-0.02075,-0.01381,0.00295,-0.07828,0.03458,0.01999,-0.04035,-0.05584,-0.0951,0.03799,-0.0102,-0.00428,0.0193,-0.03113,0.01418,-0.00702,0.02808,0.01153,-0.02985,-0.04113,-0.0082,0.00647,0.00576,-0.00378,-0.04455,-0.01161,-0.09405,0.00406,0.01004,0.02759,0.00571,-0.01096,-0.0291,0.00876,-0.00734,-0.00463,could,11,0.090909091,START,PRP,MD,RB,VB,1,0.8,0
0.13769,-0.00538,-0.00775,-0.0273,0.01851,0.00668,-0.01302,-0.04181,-0.00025,-0.06244,-0.04638,0.01293,-0.01838,0.004,0.0061,0.06267,-0.05292,-0.01432,-0.06003,-0.05615,-0.05001,-0.03635,0.05722,0.0565,-0.0242,0.01821,-0.0617,0.02377,-0.07075,-0.04246,-0.03495,0.04949,-0.00921,-0.04354,-0.04668,0.0479,-0.05398,0.08167,0.02444,0.00889,0.10652,-0.00034,-0.05877,-0.06092,-0.02522,-0.05434,-0.00369,-0.01222,0.0365,0.00028,0.00076,-0.03073,0.04374,-0.03834,0.08556,0.01714,-0.0346,-0.02059,-0.00709,-0.00148,-0.02768,-0.00453,-0.00627,0.0156,-0.03679,-0.06006,-0.01573,-0.03468,0.05748,-0.03584,0.01006,0.01036,-0.02763,0.02009,-0.01992,0.01265,0.00089,0.00049,0.0218,0.01983,-0.03341,0.02748,0.00293,-0.04394,-0.02592,0.04862,-0.04156,-0.04367,0.05434,-0.02293,-0.10996,-0.00903,-0.10935,-0.03739,0.01175,0.03109,-0.00238,0.044,-0.06138,-0.00226,some,33,0.303030303,NN,VBG,DT,IN,DT,10,1,1
0.15699,-0.05965,0.0088,-0.0426,0.06599,-0.03898,-0.12638,-0.00662,0.01004,-0.16125,-0.09371,0.10745,0.07847,0.06484,0.07463,0.10777,-0.13173,-0.02016,-0.22112,-0.11626,0.06582,-0.08566,0.15124,0.05605,-0.06139,0.09262,-0.10177,-0.0985,0.00497,-0.01336,-0.0897,-0.01056,-0.00197,-0.05944,-0.13542,0.01081,-0.1273,0.13713,-0.06815,0.1392,0.27957,-0.02932,-0.09305,-0.09267,-0.0518,-0.06009,0.03014,-0.00442,-0.0137,-0.03526,-0.03434,-0.07606,0.17208,-0.07404,0.18705,0.11195,-0.02396,-0.06787,0.11487,-0.01407,0.00427,-0.01403,-0.13159,-0.02522,-0.14851,0.00088,-0.01448,-0.11527,0.03001,-0.11181,0.11813,-0.04787,-0.06504,0.08904,0.09533,0.09322,0.02969,-0.02182,0.03638,0.02306,-0.07945,0.03362,-0.03532,-0.10836,-0.07866,0.07627,-0.00784,-0.01352,0.11273,0.03801,-0.11301,-0.04257,-0.05072,-0.10675,0.08095,0.03267,0.00099,0.09879,-0.14187,-0.03858,'a little',16,0.125,PRP,VBP,DT,NN,CC,2,1,0
0.00152,0.06536,-0.03651,0.04528,-0.02396,-0.04137,0.00223,-0.0375,-0.05467,0.01918,0.01842,-0.03498,-0.09475,-0.02954,-0.04006,0.04627,-0.03097,-0.03061,-0.00261,0.0157,-0.0584,-0.0252,0.04183,0.00471,0.04987,-0.02328,0.03897,0.01264,-0.00312,-0.04301,-0.01745,0.00439,0.0049,-0.0111,-0.02434,-0.00307,0.0094,0.0349,0.02368,-0.04833,-0.02723,0.01919,-0.01771,0.02563,0.02395,0.00153,-0.04367,0.00702,0.02926,-0.01295,0.05158,-0.06224,0.00844,-0.06278,0.01802,0.0079,-0.03906,0.02544,-0.02728,-0.02341,-0.04093,0.05119,0.07544,0.02542,0.03272,-0.03346,0.00727,0.01236,0.02967,0.00859,-0.04274,0.02549,-0.09358,0.02263,-0.02707,-0.01914,0.00809,0.01123,0.04491,-0.00756,0.0196,0.03644,-0.01007,0.01893,0.04721,-0.04609,-0.02766,0.00119,-0.00302,-0.00075,-0.04866,-0.01828,0.00577,0.00756,-0.0602,0.01174,-0.01497,0.00715,0.00457,-0.01926,like,23,0.173913043,VBD,VBN,IN,PRP,DT,4,1,1
-0.01254,-0.0073,-0.00104,0.00436,-0.0096,-0.00544,-0.01196,0.00348,0.00407,-0.00294,0.00118,-0.00374,-0.00006,-0.00404,0.01718,-0.00977,0.01166,0.00969,0.01704,-0.00178,0.01298,-0.00993,0.01363,-0.00571,0.00321,0.00029,0.00155,0.00704,0.02797,0.01486,0.0072,-0.01851,0.00128,0.02052,-0.00386,-0.00045,0.01831,-0.02456,0.00485,0.00364,-0.01912,0.00867,-0.00664,0.02001,0.02004,0.02149,-0.0098,0.00553,-0.01019,-0.00167,-0.00484,-0.00377,-0.00495,0.00665,-0.02274,0.00153,0.00964,0.00478,0.02109,0.01573,-0.00543,0.02111,-0.00314,0.00318,0.00066,0.01723,0.00403,-0.02775,-0.00762,0.00791,-0.00966,-0.02307,-0.01131,0.00875,-0.00253,-0.00027,0.00659,-0.01311,0.00663,-0.00443,0.01838,-0.0037,-0.01004,-0.00548,-0.00365,-0.00614,0.01608,0.01221,-0.02869,0.00064,-0.00563,0.01584,0.02536,0.0118,0.01555,-0.00428,-0.01638,-0.01385,0.0061,-0.00534,understand,10,0.1,START,PRP,VBP,PRP$,NN,1,0.8,0
