@relation AnnaHedgeData
@attribute pos0 numeric
@attribute pos1 numeric
@attribute pos2 numeric
@attribute pos3 numeric
@attribute pos4 numeric
@attribute pos5 numeric
@attribute pos6 numeric
@attribute pos7 numeric
@attribute pos8 numeric
@attribute pos9 numeric
@attribute pos10 numeric
@attribute pos11 numeric
@attribute pos12 numeric
@attribute pos13 numeric
@attribute pos14 numeric
@attribute pos15 numeric
@attribute pos16 numeric
@attribute pos17 numeric
@attribute pos18 numeric
@attribute pos19 numeric
@attribute pos20 numeric
@attribute pos21 numeric
@attribute pos22 numeric
@attribute pos23 numeric
@attribute pos24 numeric
@attribute pos25 numeric
@attribute pos26 numeric
@attribute pos27 numeric
@attribute pos28 numeric
@attribute pos29 numeric
@attribute hedge {'a bit','a bunch','a couple','a few','a little','a whole bunch','among others','and all that','and so forth','and so on','and suchlike','and the rest','correct me if I\'m wrong','et cetera','I mean','I would say','if I\'m understanding you correctly','in my mind','in my opinion','in my understanding','in my view','it\'s said','kind of','look like','looks like','more or less','my thinking','my understanding','pretty much','so far','somebody said','something or other','sort of','sounds like','the like','their impression','they said','they say','to be honest',about,almost,apparently,appear,approximately,arguably,assume,basic,basically,believe,completely,consider,could,estimate,expect,fair,fairly,feel,find,frequently,general,generally,guess,hear,imagine,know,largely,like,likely,may,maybe,might,most,mostly,much,nearly,necessarily,occasionally,often,partial,partially,perhaps,possible,possibly,practically,probable,probably,propose,rarely,read,really,recall,remember,rough,roughly,seem,seemingly,seldom,several,should,some,somebody,somehow,someone,sometimes,somewhat,somewhere,speculate,suggest,suppose,sure,technically,think,totally,understand,unlikely,unsure,usually,virtually}
@attribute sentencelength numeric
@attribute ratiolength numeric
@attribute pos-2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos-1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute position numeric
@attribute agreement numeric
@attribute judgment {1,0}


@data
0.11809,0.03633,0.02917,-0.01895,0.05445,-0.02417,0.04375,-0.06292,0.00209,0.06719,-0.01361,-0.0085,0.02016,0.00756,-0.08716,0.02057,-0.03664,-0.01315,-0.07538,0.0084,-0.05996,0.07182,-0.04123,0.00324,0.00407,-0.02284,-0.01005,-0.04889,-0.10161,-0.03821,most,9,0.4444444444444444,VBZ,DT,JJS,NN,IN,4,1,0
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,33,0.24242424242424243,VBG,NNS,IN,PRP,TO,8,0.8,0
0.03658,0.1262,-0.07114,0.09958,-0.04062,-0.08638,0.01315,-0.06991,-0.12214,0.03885,0.04842,-0.06526,-0.16979,-0.06112,-0.06523,0.05602,-0.05185,-0.04993,-0.00605,0.02855,-0.09863,-0.04611,0.07503,-0.0225,0.10074,-0.02787,0.09196,0.03388,0.01336,-0.08578,like,8,0.125,START,PRP,VBP,NNP,IN,1,1,0
0.24106,-0.00051,-0.01323,-0.04856,0.02539,0.02678,-0.02285,-0.07094,0.01387,-0.11219,-0.08207,0.02249,-0.02037,0.01296,0.02581,0.11855,-0.08166,-0.0188,-0.10084,-0.10262,-0.08323,-0.06679,0.08699,0.1029,-0.03654,0.03216,-0.12365,0.03636,-0.1266,-0.07454,some,11,0.5454545454545454,JJ,NNS,DT,NNS,IN,6,0.8,0
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,11,0.45454545454545453,VB,VBG,IN,CD,IN,5,0.8,0
0.08458,0.03026,0.00828,0.00447,0.01427,-0.00102,-0.01018,-0.0388,-0.02708,-0.02845,-0.01284,-0.02319,-0.02592,-0.01162,-0.01808,0.0468,-0.04192,-0.01894,-0.03713,-0.01684,-0.05505,-0.0363,0.03733,0.02876,0.00368,0.00379,-0.02511,0.01162,-0.05728,-0.03277,possible,29,0.13793103448275862,IN,NN,JJ,IN,DT,4,0.8,1
0.25658,-0.00053,-0.167,0.19906,-0.24706,-0.0865,-0.11864,0.04644,-0.05594,-0.13905,0.10358,-0.10144,-0.23931,-0.11586,0.16378,0.09421,0.03549,-0.0424,0.32828,-0.0752,0.05772,-0.23868,0.28993,0.00721,0.17768,0.05987,0.08046,0.21763,0.33554,0.03255,know,6,0.16666666666666666,START,PRP,VBP,IN,VBZ,1,0.6,1
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,12,0.75,CC,PRP,IN,PRP$,NN,9,1,0
0.24106,-0.00051,-0.01323,-0.04856,0.02539,0.02678,-0.02285,-0.07094,0.01387,-0.11219,-0.08207,0.02249,-0.02037,0.01296,0.02581,0.11855,-0.08166,-0.0188,-0.10084,-0.10262,-0.08323,-0.06679,0.08699,0.1029,-0.03654,0.03216,-0.12365,0.03636,-0.1266,-0.07454,some,22,0.45454545454545453,NN,IN,DT,JJ,NN,10,0.6,0
0.25658,-0.00053,-0.167,0.19906,-0.24706,-0.0865,-0.11864,0.04644,-0.05594,-0.13905,0.10358,-0.10144,-0.23931,-0.11586,0.16378,0.09421,0.03549,-0.0424,0.32828,-0.0752,0.05772,-0.23868,0.28993,0.00721,0.17768,0.05987,0.08046,0.21763,0.33554,0.03255,know,7,0.14285714285714285,START,PRP,VBP,RB,WRB,1,0.6,0
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,22,0.8636363636363636,TO,NN,IN,DT,.,19,1,0
0.08458,0.03026,0.00828,0.00447,0.01427,-0.00102,-0.01018,-0.0388,-0.02708,-0.02845,-0.01284,-0.02319,-0.02592,-0.01162,-0.01808,0.0468,-0.04192,-0.01894,-0.03713,-0.01684,-0.05505,-0.0363,0.03733,0.02876,0.00368,0.00379,-0.02511,0.01162,-0.05728,-0.03277,possible,29,0.6551724137931034,VBG,PRP$,JJ,NNS,IN,19,0.6,0
0.24106,-0.00051,-0.01323,-0.04856,0.02539,0.02678,-0.02285,-0.07094,0.01387,-0.11219,-0.08207,0.02249,-0.02037,0.01296,0.02581,0.11855,-0.08166,-0.0188,-0.10084,-0.10262,-0.08323,-0.06679,0.08699,0.1029,-0.03654,0.03216,-0.12365,0.03636,-0.1266,-0.07454,some,34,0.7941176470588235,NNS,NNS,DT,JJ,NN,27,1,0
0.03658,0.1262,-0.07114,0.09958,-0.04062,-0.08638,0.01315,-0.06991,-0.12214,0.03885,0.04842,-0.06526,-0.16979,-0.06112,-0.06523,0.05602,-0.05185,-0.04993,-0.00605,0.02855,-0.09863,-0.04611,0.07503,-0.0225,0.10074,-0.02787,0.09196,0.03388,0.01336,-0.08578,like,6,0.16666666666666666,START,RB,IN,PRP,CC,1,0.8,1
0.01273,0.05237,-0.06225,-0.00378,-0.08476,0.01381,-0.04071,-0.02586,-0.0365,-0.09356,0.02819,-0.06607,-0.0881,-0.03629,0.04283,0.08982,-0.04945,-0.03097,0.07732,-0.06677,-0.01609,-0.12945,0.12233,0.06109,0.0817,0.00753,-0.02898,0.10707,0.0411,0.02076,could,24,0.8333333333333334,CC,PRP,MD,VB,RB,20,0.8,0
0.24106,-0.00051,-0.01323,-0.04856,0.02539,0.02678,-0.02285,-0.07094,0.01387,-0.11219,-0.08207,0.02249,-0.02037,0.01296,0.02581,0.11855,-0.08166,-0.0188,-0.10084,-0.10262,-0.08323,-0.06679,0.08699,0.1029,-0.03654,0.03216,-0.12365,0.03636,-0.1266,-0.07454,some,20,0.85,NN,IN,DT,NN,.,17,0.6,0
0.25658,-0.00053,-0.167,0.19906,-0.24706,-0.0865,-0.11864,0.04644,-0.05594,-0.13905,0.10358,-0.10144,-0.23931,-0.11586,0.16378,0.09421,0.03549,-0.0424,0.32828,-0.0752,0.05772,-0.23868,0.28993,0.00721,0.17768,0.05987,0.08046,0.21763,0.33554,0.03255,know,6,0.16666666666666666,START,PRP,VBP,IN,NN,1,0.8,1
0.03193,0.06464,-0.13298,0.09186,-0.12511,-0.06653,-0.05072,-0.0447,-0.07406,-0.14041,-0.00119,-0.05647,-0.21852,-0.07972,0.03315,0.17449,-0.07881,-0.09176,0.08766,-0.08329,-0.08064,-0.18796,0.27131,0.08926,0.09247,-0.00728,-0.00151,0.15477,0.07508,-0.06877,really,24,0.4583333333333333,CC,PRP,RB,VBP,VBG,11,0.6,0
0.03658,0.1262,-0.07114,0.09958,-0.04062,-0.08638,0.01315,-0.06991,-0.12214,0.03885,0.04842,-0.06526,-0.16979,-0.06112,-0.06523,0.05602,-0.05185,-0.04993,-0.00605,0.02855,-0.09863,-0.04611,0.07503,-0.0225,0.10074,-0.02787,0.09196,0.03388,0.01336,-0.08578,like,9,0.1111111111111111,START,RB,IN,PRP,VBP,1,1,1
0.30362,0.01417,0.05162,-0.11729,0.08914,-0.05629,-0.14223,-0.06531,-0.01685,-0.19837,-0.15672,0.16611,0.1632,0.14446,0.08996,0.2439,-0.28604,-0.06431,-0.53244,-0.1452,0.06154,-0.15789,0.1905,0.17014,-0.05364,0.09495,-0.16879,-0.30584,-0.1145,0.00969,'a few',7,0.2857142857142857,EX,VBP,DT,JJ,JJ,2,1,1
0.01273,0.05237,-0.06225,-0.00378,-0.08476,0.01381,-0.04071,-0.02586,-0.0365,-0.09356,0.02819,-0.06607,-0.0881,-0.03629,0.04283,0.08982,-0.04945,-0.03097,0.07732,-0.06677,-0.01609,-0.12945,0.12233,0.06109,0.0817,0.00753,-0.02898,0.10707,0.0411,0.02076,could,15,0.9333333333333333,IN,PRP,MD,STOP,STOP,14,1,0
0.24106,-0.00051,-0.01323,-0.04856,0.02539,0.02678,-0.02285,-0.07094,0.01387,-0.11219,-0.08207,0.02249,-0.02037,0.01296,0.02581,0.11855,-0.08166,-0.0188,-0.10084,-0.10262,-0.08323,-0.06679,0.08699,0.1029,-0.03654,0.03216,-0.12365,0.03636,-0.1266,-0.07454,some,47,0.02127659574468085,START,IN,DT,NN,PRP,1,0.6,1
0.03658,0.1262,-0.07114,0.09958,-0.04062,-0.08638,0.01315,-0.06991,-0.12214,0.03885,0.04842,-0.06526,-0.16979,-0.06112,-0.06523,0.05602,-0.05185,-0.04993,-0.00605,0.02855,-0.09863,-0.04611,0.07503,-0.0225,0.10074,-0.02787,0.09196,0.03388,0.01336,-0.08578,like,13,0.23076923076923078,PRP,MD,VB,TO,VB,3,1,0
0.08772,0.07413,-0.03419,-0.00221,-0.03123,-0.01311,-0.02217,-0.05666,-0.03753,-0.04312,-0.02567,-0.05066,-0.09124,-0.06406,-0.0219,0.0982,-0.0517,-0.0633,-0.00877,0.00108,-0.08042,-0.05919,0.06614,0.05605,0.0342,-0.04544,-0.01208,0.05303,-0.07497,-0.02804,might,16,0.4375,NN,WDT,MD,VB,JJR,7,1,1
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,11,0.09090909090909091,START,RB,IN,RB,JJ,1,0.6,1
0.11809,0.03633,0.02917,-0.01895,0.05445,-0.02417,0.04375,-0.06292,0.00209,0.06719,-0.01361,-0.0085,0.02016,0.00756,-0.08716,0.02057,-0.03664,-0.01315,-0.07538,0.0084,-0.05996,0.07182,-0.04123,0.00324,0.00407,-0.02284,-0.01005,-0.04889,-0.10161,-0.03821,most,31,0.0,START,START,JJS,IN,DT,0,1,1
0.04757,0.02548,-0.07369,0.04634,-0.09218,-0.02612,-0.03895,0.0097,-0.04412,-0.04809,0.05238,-0.07701,-0.10212,-0.07358,0.03293,0.07278,-0.01546,-0.0199,0.10562,-0.02526,-0.01179,-0.11344,0.12856,0.02484,0.07894,0.00547,0.01698,0.0994,0.08861,0.00175,feel,10,0.6,:,PRP,VBP,IN,PRP,6,1,0
0.24106,-0.00051,-0.01323,-0.04856,0.02539,0.02678,-0.02285,-0.07094,0.01387,-0.11219,-0.08207,0.02249,-0.02037,0.01296,0.02581,0.11855,-0.08166,-0.0188,-0.10084,-0.10262,-0.08323,-0.06679,0.08699,0.1029,-0.03654,0.03216,-0.12365,0.03636,-0.1266,-0.07454,some,12,0.5833333333333334,VBN,IN,DT,IN,PRP$,7,0.6,1
0.08912,0.05393,-0.04592,0.03126,-0.02229,-0.03102,-0.0134,-0.02795,-0.04122,-0.01697,-0.00675,-0.00413,-0.07057,-0.01697,-0.02468,0.08065,-0.06789,-0.03536,-0.06605,-0.02151,-0.06119,-0.0318,0.06687,0.02171,0.01401,0.00503,-0.01405,-0.00513,-0.02326,-0.04317,someone,18,0.3888888888888889,VBP,IN,NN,VBD,DT,7,0.8,1
0.03658,0.1262,-0.07114,0.09958,-0.04062,-0.08638,0.01315,-0.06991,-0.12214,0.03885,0.04842,-0.06526,-0.16979,-0.06112,-0.06523,0.05602,-0.05185,-0.04993,-0.00605,0.02855,-0.09863,-0.04611,0.07503,-0.0225,0.10074,-0.02787,0.09196,0.03388,0.01336,-0.08578,like,25,0.16,NNP,NNS,IN,NNP,:,4,0.8,1
0.29852,0.00408,-0.14418,0.23105,-0.22177,-0.11209,-0.11887,-0.00176,-0.16632,-0.09666,0.12825,-0.09577,-0.18805,-0.10767,0.15351,0.03686,0.02162,0.01202,0.30508,-0.05706,0.0619,-0.26524,0.31036,-0.04008,0.18939,0.03556,0.12075,0.23456,0.40901,0.01734,think,9,0.2222222222222222,IN,PRP,VBP,NN,NNS,2,0.8,1
0.04274,0.00473,0.00225,0.01489,-0.02048,0.00713,0.01233,-0.01991,-0.02525,-0.012,-0.01281,-0.01801,-0.02972,-0.01975,-0.00342,0.01271,-0.00567,-0.00032,0.01505,-0.02402,-0.04134,-0.03881,0.04113,0.02527,0.00165,-0.01386,-0.01648,0.02268,-0.00712,-0.02004,generally,18,0.7777777777777778,PRP,CC,RB,VBG,PRP,14,1,1
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,28,0.6071428571428571,RB,VB,IN,PRP,CC,17,0.8,0
0.29852,0.00408,-0.14418,0.23105,-0.22177,-0.11209,-0.11887,-0.00176,-0.16632,-0.09666,0.12825,-0.09577,-0.18805,-0.10767,0.15351,0.03686,0.02162,0.01202,0.30508,-0.05706,0.0619,-0.26524,0.31036,-0.04008,0.18939,0.03556,0.12075,0.23456,0.40901,0.01734,think,14,0.07142857142857142,START,PRP,VBP,PRP,VBZ,1,0.8,1
0.24106,-0.00051,-0.01323,-0.04856,0.02539,0.02678,-0.02285,-0.07094,0.01387,-0.11219,-0.08207,0.02249,-0.02037,0.01296,0.02581,0.11855,-0.08166,-0.0188,-0.10084,-0.10262,-0.08323,-0.06679,0.08699,0.1029,-0.03654,0.03216,-0.12365,0.03636,-0.1266,-0.07454,some,23,0.6086956521739131,VBN,IN,DT,IN,DT,14,0.6,1
0.03193,0.06464,-0.13298,0.09186,-0.12511,-0.06653,-0.05072,-0.0447,-0.07406,-0.14041,-0.00119,-0.05647,-0.21852,-0.07972,0.03315,0.17449,-0.07881,-0.09176,0.08766,-0.08329,-0.08064,-0.18796,0.27131,0.08926,0.09247,-0.00728,-0.00151,0.15477,0.07508,-0.06877,really,5,0.6,MD,RB,RB,VB,STOP,3,0.8,1
0.08912,0.05393,-0.04592,0.03126,-0.02229,-0.03102,-0.0134,-0.02795,-0.04122,-0.01697,-0.00675,-0.00413,-0.07057,-0.01697,-0.02468,0.08065,-0.06789,-0.03536,-0.06605,-0.02151,-0.06119,-0.0318,0.06687,0.02171,0.01401,0.00503,-0.01405,-0.00513,-0.02326,-0.04317,someone,25,0.32,PRP,CC,NN,RB,JJ,8,0.6,1
0.29852,0.00408,-0.14418,0.23105,-0.22177,-0.11209,-0.11887,-0.00176,-0.16632,-0.09666,0.12825,-0.09577,-0.18805,-0.10767,0.15351,0.03686,0.02162,0.01202,0.30508,-0.05706,0.0619,-0.26524,0.31036,-0.04008,0.18939,0.03556,0.12075,0.23456,0.40901,0.01734,think,24,0.125,VBP,RB,VB,PRP,VB,3,1,1
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,19,0.42105263157894735,JJ,IN,IN,CD,JJ,8,1,1
0.04218,0.07409,-0.09634,-0.0222,-0.08692,-0.01516,-0.03386,-0.03824,-0.0255,-0.04913,0.00865,-0.0942,-0.13241,-0.07988,-0.01722,0.09527,-0.05474,-0.06946,0.0733,-0.02553,-0.10326,-0.10877,0.1059,0.09834,0.08836,-0.03531,-0.02282,0.12326,-0.02692,-0.03298,may,7,0.2857142857142857,DT,NN,MD,VB,VBN,2,0.8,1
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,50,0.2,DT,VBP,IN,DT,NNP,10,1,0
0.03658,0.1262,-0.07114,0.09958,-0.04062,-0.08638,0.01315,-0.06991,-0.12214,0.03885,0.04842,-0.06526,-0.16979,-0.06112,-0.06523,0.05602,-0.05185,-0.04993,-0.00605,0.02855,-0.09863,-0.04611,0.07503,-0.0225,0.10074,-0.02787,0.09196,0.03388,0.01336,-0.08578,like,9,0.4444444444444444,VBP,NNS,IN,DT,JJ,4,0.8,1
0.08912,0.05393,-0.04592,0.03126,-0.02229,-0.03102,-0.0134,-0.02795,-0.04122,-0.01697,-0.00675,-0.00413,-0.07057,-0.01697,-0.02468,0.08065,-0.06789,-0.03536,-0.06605,-0.02151,-0.06119,-0.0318,0.06687,0.02171,0.01401,0.00503,-0.01405,-0.00513,-0.02326,-0.04317,someone,14,0.7857142857142857,PRP,VBZ,NN,RB,.,11,0.8,1
0.03193,0.06464,-0.13298,0.09186,-0.12511,-0.06653,-0.05072,-0.0447,-0.07406,-0.14041,-0.00119,-0.05647,-0.21852,-0.07972,0.03315,0.17449,-0.07881,-0.09176,0.08766,-0.08329,-0.08064,-0.18796,0.27131,0.08926,0.09247,-0.00728,-0.00151,0.15477,0.07508,-0.06877,really,15,0.4,NN,RB,RB,VBD,IN,6,1,1
0.10462,0.05264,-0.07977,0.01858,-0.10475,-0.02416,-0.04747,-0.02005,-0.02897,-0.06911,-0.01306,-0.02541,-0.16334,-0.07837,0.01358,0.13756,-0.05743,-0.06351,0.03654,-0.0182,-0.07649,-0.14567,0.17476,0.08668,0.05026,-0.0342,-0.03213,0.12028,-0.034,0.00179,much,25,0.76,RB,VB,JJ,IN,DT,19,0.8,1
0.17634,0.03501,0.22203,-0.20581,0.21529,0.15413,0.29896,-0.26268,-0.02515,0.11612,0.06156,-0.11579,0.17305,0.18605,-0.26564,-0.15112,-0.11656,-0.0438,-0.14372,0.01188,-0.21605,0.29259,-0.39545,0.12212,-0.05779,-0.06492,-0.04352,0.00748,-0.39651,-0.0967,'kind of',30,0.8666666666666667,VBN,DT,NN,NN,.,26,1,0
0.04218,0.07409,-0.09634,-0.0222,-0.08692,-0.01516,-0.03386,-0.03824,-0.0255,-0.04913,0.00865,-0.0942,-0.13241,-0.07988,-0.01722,0.09527,-0.05474,-0.06946,0.0733,-0.02553,-0.10326,-0.10877,0.1059,0.09834,0.08836,-0.03531,-0.02282,0.12326,-0.02692,-0.03298,may,9,0.3333333333333333,VBP,PRP,MD,VB,VBN,3,1,1
0.03658,0.1262,-0.07114,0.09958,-0.04062,-0.08638,0.01315,-0.06991,-0.12214,0.03885,0.04842,-0.06526,-0.16979,-0.06112,-0.06523,0.05602,-0.05185,-0.04993,-0.00605,0.02855,-0.09863,-0.04611,0.07503,-0.0225,0.10074,-0.02787,0.09196,0.03388,0.01336,-0.08578,like,7,0.2857142857142857,PRP,MD,VB,TO,VB,2,1,0
0.08912,0.05393,-0.04592,0.03126,-0.02229,-0.03102,-0.0134,-0.02795,-0.04122,-0.01697,-0.00675,-0.00413,-0.07057,-0.01697,-0.02468,0.08065,-0.06789,-0.03536,-0.06605,-0.02151,-0.06119,-0.0318,0.06687,0.02171,0.01401,0.00503,-0.01405,-0.00513,-0.02326,-0.04317,someone,28,0.7857142857142857,IN,VBG,NN,WP,VBD,22,1,0
0.01273,0.05237,-0.06225,-0.00378,-0.08476,0.01381,-0.04071,-0.02586,-0.0365,-0.09356,0.02819,-0.06607,-0.0881,-0.03629,0.04283,0.08982,-0.04945,-0.03097,0.07732,-0.06677,-0.01609,-0.12945,0.12233,0.06109,0.0817,0.00753,-0.02898,0.10707,0.0411,0.02076,could,11,0.45454545454545453,NN,CC,MD,RB,RB,5,0.8,0
0.06077,0.02114,-0.03131,0.02204,0.01183,-0.00486,-0.01356,-0.01885,-0.02317,-0.01958,-0.00871,0.0065,-0.07007,-0.00233,-0.01777,0.04301,-0.04964,-0.01476,-0.01021,-0.03381,-0.06701,-0.01594,0.05407,0.02986,0.00276,0.0037,-0.00779,0.00791,-0.04492,-0.06146,apparently,28,0.5,NNP,VBZ,RB,VBG,TO,14,1,1
0.08772,0.07413,-0.03419,-0.00221,-0.03123,-0.01311,-0.02217,-0.05666,-0.03753,-0.04312,-0.02567,-0.05066,-0.09124,-0.06406,-0.0219,0.0982,-0.0517,-0.0633,-0.00877,0.00108,-0.08042,-0.05919,0.06614,0.05605,0.0342,-0.04544,-0.01208,0.05303,-0.07497,-0.02804,might,10,0.1,START,PRP,MD,VB,NNP,1,0.6,1
0.27916,-0.06703,0.03189,-0.141,0.06325,-0.02553,-0.1446,-0.06562,-0.00129,-0.25185,-0.16666,0.15703,0.20924,0.14972,0.13471,0.23967,-0.26113,-0.08104,-0.43754,-0.16383,0.09384,-0.15897,0.24075,0.16657,-0.07997,0.13332,-0.20579,-0.24002,-0.01686,0.00726,'a couple',12,0.5,IN,IN,DT,CC,NN,6,0.6,0
0.24106,-0.00051,-0.01323,-0.04856,0.02539,0.02678,-0.02285,-0.07094,0.01387,-0.11219,-0.08207,0.02249,-0.02037,0.01296,0.02581,0.11855,-0.08166,-0.0188,-0.10084,-0.10262,-0.08323,-0.06679,0.08699,0.1029,-0.03654,0.03216,-0.12365,0.03636,-0.1266,-0.07454,some,12,0.08333333333333333,START,IN,DT,NN,IN,1,0.8,1
0.25658,-0.00053,-0.167,0.19906,-0.24706,-0.0865,-0.11864,0.04644,-0.05594,-0.13905,0.10358,-0.10144,-0.23931,-0.11586,0.16378,0.09421,0.03549,-0.0424,0.32828,-0.0752,0.05772,-0.23868,0.28993,0.00721,0.17768,0.05987,0.08046,0.21763,0.33554,0.03255,know,20,0.85,IN,PRP,VBP,JJS,.,17,0.6,1
0.03193,0.06464,-0.13298,0.09186,-0.12511,-0.06653,-0.05072,-0.0447,-0.07406,-0.14041,-0.00119,-0.05647,-0.21852,-0.07972,0.03315,0.17449,-0.07881,-0.09176,0.08766,-0.08329,-0.08064,-0.18796,0.27131,0.08926,0.09247,-0.00728,-0.00151,0.15477,0.07508,-0.06877,really,14,0.07142857142857142,START,PRP,RB,RB,VB,1,0.6,1
0.03193,0.06464,-0.13298,0.09186,-0.12511,-0.06653,-0.05072,-0.0447,-0.07406,-0.14041,-0.00119,-0.05647,-0.21852,-0.07972,0.03315,0.17449,-0.07881,-0.09176,0.08766,-0.08329,-0.08064,-0.18796,0.27131,0.08926,0.09247,-0.00728,-0.00151,0.15477,0.07508,-0.06877,really,19,0.8421052631578947,POS,VBN,RB,JJ,.,16,0.8,0
0.24106,-0.00051,-0.01323,-0.04856,0.02539,0.02678,-0.02285,-0.07094,0.01387,-0.11219,-0.08207,0.02249,-0.02037,0.01296,0.02581,0.11855,-0.08166,-0.0188,-0.10084,-0.10262,-0.08323,-0.06679,0.08699,0.1029,-0.03654,0.03216,-0.12365,0.03636,-0.1266,-0.07454,some,23,0.30434782608695654,IN,IN,DT,NNS,IN,7,0.6,1
0.01273,0.05237,-0.06225,-0.00378,-0.08476,0.01381,-0.04071,-0.02586,-0.0365,-0.09356,0.02819,-0.06607,-0.0881,-0.03629,0.04283,0.08982,-0.04945,-0.03097,0.07732,-0.06677,-0.01609,-0.12945,0.12233,0.06109,0.0817,0.00753,-0.02898,0.10707,0.0411,0.02076,could,23,0.6086956521739131,NN,PRP,MD,RB,RB,14,0.8,0
