@relation AnnaHedgeData
@attribute pos0 numeric
@attribute pos1 numeric
@attribute pos2 numeric
@attribute pos3 numeric
@attribute pos4 numeric
@attribute pos5 numeric
@attribute pos6 numeric
@attribute pos7 numeric
@attribute pos8 numeric
@attribute pos9 numeric
@attribute pos10 numeric
@attribute pos11 numeric
@attribute pos12 numeric
@attribute pos13 numeric
@attribute pos14 numeric
@attribute pos15 numeric
@attribute pos16 numeric
@attribute pos17 numeric
@attribute pos18 numeric
@attribute pos19 numeric
@attribute pos20 numeric
@attribute pos21 numeric
@attribute pos22 numeric
@attribute pos23 numeric
@attribute pos24 numeric
@attribute pos25 numeric
@attribute pos26 numeric
@attribute pos27 numeric
@attribute pos28 numeric
@attribute pos29 numeric
@attribute pos30 numeric
@attribute pos31 numeric
@attribute pos32 numeric
@attribute pos33 numeric
@attribute pos34 numeric
@attribute pos35 numeric
@attribute pos36 numeric
@attribute pos37 numeric
@attribute pos38 numeric
@attribute pos39 numeric
@attribute pos40 numeric
@attribute pos41 numeric
@attribute pos42 numeric
@attribute pos43 numeric
@attribute pos44 numeric
@attribute pos45 numeric
@attribute pos46 numeric
@attribute pos47 numeric
@attribute pos48 numeric
@attribute pos49 numeric
@attribute hedge {'a bit','a bunch','a couple','a few','a little','a whole bunch','among others','and all that','and so forth','and so on','and suchlike','and the rest','correct me if I\'m wrong','et cetera','I mean','I would say','if I\'m understanding you correctly','in my mind','in my opinion','in my understanding','in my view','it\'s said','kind of','look like','looks like','more or less','my thinking','my understanding','pretty much','so far','somebody said','something or other','sort of','sounds like','the like','their impression','they said','they say','to be honest',about,almost,apparently,appear,approximately,arguably,assume,basic,basically,believe,completely,consider,could,estimate,expect,fair,fairly,feel,find,frequently,general,generally,guess,hear,imagine,know,largely,like,likely,may,maybe,might,most,mostly,much,nearly,necessarily,occasionally,often,partial,partially,perhaps,possible,possibly,practically,probable,probably,propose,rarely,read,really,recall,remember,rough,roughly,seem,seemingly,seldom,several,should,some,somebody,somehow,someone,sometimes,somewhat,somewhere,speculate,suggest,suppose,sure,technically,think,totally,understand,unlikely,unsure,usually,virtually}
@attribute sentencelength numeric
@attribute ratiolength numeric
@attribute pos-2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos-1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute position numeric
@attribute agreement numeric
@attribute judgment {1,0}

@data
0.04571,0.01255,-0.0519,0.04688,-0.02397,-0.042,-0.04154,-0.00167,-0.02399,-0.01092,0.00178,-0.01197,-0.0929,-0.03303,0.00195,0.05441,-0.02632,-0.01364,0.03427,0.00543,-0.04161,-0.04102,0.09325,0.01891,0.02957,-0.01341,0.01895,0.03135,0.03493,-0.03405,-0.03086,-0.03399,0.02295,0.04906,-0.04957,0.05436,0.02687,-0.0212,0.04558,-0.00462,-0.08884,0.02224,-0.05134,0.07156,0.0197,0.01588,-0.08421,0.02541,0.02303,-0.03875,find,15,0.133333333,PRP,MD,VB,PRP,VBP,2,0.8,1
0.02316,0.04626,-0.05054,-0.00778,-0.06302,0.00995,-0.02148,-0.03167,-0.03021,-0.07271,0.01132,-0.0511,-0.07763,-0.03061,0.01929,0.08273,-0.04712,-0.03663,0.04271,-0.05116,-0.03698,-0.09652,0.09804,0.06047,0.05474,-0.00111,-0.02822,0.08283,0.00522,0.00294,-0.03499,-0.0494,-0.04432,0.04202,-0.06433,0.03931,0.02378,-0.03178,0.07608,-0.02983,0.00726,0.00085,-0.07545,0.0453,0.0376,0.02702,-0.03597,0.02961,0.00304,-0.01751,could,17,0.529411765,VBD,PRP,MD,VB,VBD,9,0.8,0
-0.11618,0.03921,-0.11864,0.1455,-0.15782,-0.08193,-0.07873,-0.03791,-0.12697,-0.0855,0.06663,-0.082,-0.18642,-0.08529,0.0729,0.09491,-0.02731,-0.02991,0.17365,-0.05102,-0.02375,-0.20093,0.2511,0.02139,0.13405,0.0044,0.06397,0.16818,0.21747,-0.02126,0.02441,-0.23323,-0.01055,0.18117,-0.13498,-0.04867,0.22325,-0.18737,0.08451,-0.0661,-0.22557,0.05195,-0.08173,0.23132,0.24917,0.15895,-0.18833,0.06586,-0.08719,-0.07347,think,9,0.111111111,START,PRP,VBP,DT,NN,1,1,1
-0.01702,0.09863,-0.0466,-0.029,-0.08815,0.0298,0.06553,-0.01742,-0.0008,-0.01471,0.04807,-0.08419,-0.07363,-0.03708,-0.05761,0.06174,-0.02175,-0.07691,0.05089,-0.00551,-0.0667,-0.03138,0.0107,0.07813,0.06278,-0.02206,-0.0073,0.06889,-0.04552,0.03058,-0.00033,0.04694,-0.10148,-0.02794,-0.03781,0.01641,0.02339,0.02165,0.07893,-0.11491,0.05098,0.01431,-0.03204,-0.02446,-0.00784,0.04605,0.00249,0.03512,0.01305,0.03601,about,26,0.730769231,VBZ,VBN,IN,CD,NNS,19,1,1
-0.01209,-0.00726,0.0016,-0.0022,-0.0063,0.01388,-0.00529,0.00078,0.00156,0.00022,0.00772,-0.00337,0.00528,-0.00729,0.00817,0.01237,-0.00457,-0.00362,0.00789,-0.00659,0.00779,-0.00543,0.00318,0.00207,-0.00565,0.00982,0.00073,0.00013,0.01371,0.00997,-0.00436,-0.01391,-0.01302,0.00447,-0.00911,-0.00425,0.00164,-0.01716,0.01157,-0.0098,0.00652,-0.00953,-0.00516,0.01235,0.00812,0.0059,-0.00706,-0.0012,0.00147,0.00206,several,10,0.8,JJ,IN,JJ,NNS,STOP,8,1,1
-0.00414,0.11011,-0.05825,0.07077,-0.0364,-0.06654,0.00951,-0.05909,-0.08912,0.03233,0.03441,-0.05715,-0.14963,-0.04962,-0.06665,0.06434,-0.05053,-0.04934,-0.00596,0.02426,-0.09468,-0.03559,0.0599,0.00307,0.0823,-0.03295,0.065,0.02397,-0.0114,-0.07076,-0.02543,0.00664,0.00745,-0.02251,-0.03889,-0.01111,0.01315,0.0573,0.03461,-0.08084,-0.04297,0.0325,-0.02039,0.03427,0.04485,-0.00394,-0.06392,0.00382,0.04143,-0.02165,like,8,0.75,JJ,NNS,IN,NNP,STOP,6,1,1
0.12413,-0.11183,0.06998,-0.05471,0.09472,-0.04691,-0.15748,0.03549,0.02043,-0.15244,-0.11883,0.17054,0.19724,0.13193,0.1342,0.09073,-0.12256,0.02272,-0.30181,-0.09446,0.16641,-0.08498,0.12296,0.02758,-0.08618,0.12626,-0.10185,-0.22362,0.06134,0.02742,-0.13283,-0.0043,0.02095,-0.10396,-0.14398,-0.0515,-0.20468,0.17713,-0.1554,0.23685,0.40613,-0.05904,-0.08813,-0.1329,-0.09838,-0.09294,0.08665,-0.00691,-0.04948,-0.04241,'a whole bunch',22,0.636363636,RB,VBD,DT,IN,NN,14,0.8,1
-0.00414,0.11011,-0.05825,0.07077,-0.0364,-0.06654,0.00951,-0.05909,-0.08912,0.03233,0.03441,-0.05715,-0.14963,-0.04962,-0.06665,0.06434,-0.05053,-0.04934,-0.00596,0.02426,-0.09468,-0.03559,0.0599,0.00307,0.0823,-0.03295,0.065,0.02397,-0.0114,-0.07076,-0.02543,0.00664,0.00745,-0.02251,-0.03889,-0.01111,0.01315,0.0573,0.03461,-0.08084,-0.04297,0.0325,-0.02039,0.03427,0.04485,-0.00394,-0.06392,0.00382,0.04143,-0.02165,like,19,0.789473684,IN,NN,IN,PRP,IN,15,1,1
-0.03833,0.00791,-0.01539,0.02732,-0.04842,-0.01936,-0.02252,0.00633,-0.02022,-0.01934,0.01152,-0.03457,-0.04089,-0.02303,0.02494,0.01933,0.0131,0.0073,0.06088,-0.01126,-0.00996,-0.05457,0.04311,0.01625,0.0322,0.01166,0.01184,0.06342,0.04205,0.00456,0.00794,-0.04352,-0.01082,0.0431,-0.03395,0.00522,0.04681,-0.0743,0.0429,-0.02174,-0.06473,0.01389,-0.02393,0.05446,0.05214,0.0367,-0.04362,0.01352,-0.02467,-0.00558,believe,15,0.066666667,START,PRP,VBP,PRP,VBD,1,0.8,1
0.06114,0.01447,-0.01895,-0.00195,0.01095,-0.0176,-0.01832,-0.01578,-0.00921,-0.00846,-0.01586,0.00894,-0.03306,-0.00464,-0.0164,0.03067,-0.02274,-0.0115,-0.02132,-0.01065,-0.03104,-0.01924,0.03211,0.02626,0.00476,-0.00264,-0.00142,0.00164,-0.03284,-0.02305,-0.01415,0.02584,0.01651,-0.0184,-0.03096,0.03798,-0.01603,0.02599,0.01856,-0.00449,0.00961,0.01426,-0.03045,-0.00209,-0.01582,-0.01821,-0.01702,-0.00908,0.02982,-0.01773,almost,21,0.571428571,CC,PRP,RB,VBP,IN,12,0.8,1
0.06518,0.02139,0.0209,-0.00935,0.03596,-0.01646,0.02796,-0.03423,0.00213,0.05151,-0.00631,-0.00416,0.01353,0.00443,-0.05499,0.00296,-0.01718,-0.00277,-0.04367,0.01255,-0.03492,0.05104,-0.03473,-0.00363,0.00324,-0.01567,-0.00043,-0.03497,-0.06095,-0.02279,0.01206,0.08081,0.01874,-0.06152,0.03805,-0.00659,-0.05317,0.08911,-0.01201,-0.01022,0.06353,0.00168,0.01185,-0.06407,-0.03933,-0.05377,0.02003,-0.01706,0.0474,0.02357,most,13,0.230769231,FW,VBP,JJS,NNPS,VBP,3,0.8,1
0.08974,0.0616,-0.10063,0.05222,-0.08398,-0.04827,-0.0332,-0.06222,-0.06427,-0.11179,-0.01629,-0.04718,-0.1818,-0.0599,0.00252,0.16243,-0.08635,-0.0837,0.03053,-0.0702,-0.10023,-0.14349,0.21273,0.0941,0.06228,-0.0124,-0.01761,0.1151,0.00821,-0.07109,-0.0576,-0.03977,-0.04295,0.03837,-0.13161,0.08708,0.04704,-0.0075,0.11891,-0.07537,-0.02335,0.03183,-0.12808,0.07508,0.06316,0.04099,-0.11767,0.04627,0.0298,-0.03154,really,24,0.5,PRP,VBP,RB,JJ,WP,12,0.8,0
-0.00414,0.11011,-0.05825,0.07077,-0.0364,-0.06654,0.00951,-0.05909,-0.08912,0.03233,0.03441,-0.05715,-0.14963,-0.04962,-0.06665,0.06434,-0.05053,-0.04934,-0.00596,0.02426,-0.09468,-0.03559,0.0599,0.00307,0.0823,-0.03295,0.065,0.02397,-0.0114,-0.07076,-0.02543,0.00664,0.00745,-0.02251,-0.03889,-0.01111,0.01315,0.0573,0.03461,-0.08084,-0.04297,0.0325,-0.02039,0.03427,0.04485,-0.00394,-0.06392,0.00382,0.04143,-0.02165,like,12,0.25,RB,VBP,IN,PRP,VBP,3,1,1
0.02032,0.05067,0.16207,-0.15267,0.12101,0.13082,0.22669,-0.16503,-0.01728,0.08802,0.08967,-0.08897,0.15526,0.14546,-0.181,-0.16186,-0.07015,-0.01762,-0.05231,0.02002,-0.11293,0.19784,-0.32887,0.08888,-0.01291,-0.04271,-0.00817,0.05472,-0.24745,-0.01019,0.0259,0.22785,-0.08653,-0.23661,0.2491,-0.06419,-0.03783,0.19455,-0.06495,-0.17783,0.19494,-0.00304,0.18428,-0.2618,-0.15105,-0.08624,0.19865,-0.05948,0.1071,0.16177,'sort of',16,0.375,PRP,VBP,NN,VBN,DT,6,0.8,1
-0.00955,-0.01269,-0.00031,0.00813,-0.01231,-0.01394,-0.02406,0.00025,0.00592,-0.00546,-0.00153,-0.00543,-0.00442,-0.00647,0.02782,-0.01477,0.01516,0.01847,0.0231,-0.00572,0.01852,-0.01817,0.02875,-0.00758,0.00446,0.0015,0.00087,0.01179,0.04499,0.02136,0.01211,-0.02759,0.00436,0.03208,-0.00805,0.00284,0.02873,-0.0339,0.00869,0.00566,-0.02616,0.01765,-0.01553,0.0317,0.0366,0.03394,-0.01853,0.0098,-0.01277,-0.00275,understand,30,0.066666667,PRP,MD,VB,DT,NN,2,1,0
0.08974,0.0616,-0.10063,0.05222,-0.08398,-0.04827,-0.0332,-0.06222,-0.06427,-0.11179,-0.01629,-0.04718,-0.1818,-0.0599,0.00252,0.16243,-0.08635,-0.0837,0.03053,-0.0702,-0.10023,-0.14349,0.21273,0.0941,0.06228,-0.0124,-0.01761,0.1151,0.00821,-0.07109,-0.0576,-0.03977,-0.04295,0.03837,-0.13161,0.08708,0.04704,-0.0075,0.11891,-0.07537,-0.02335,0.03183,-0.12808,0.07508,0.06316,0.04099,-0.11767,0.04627,0.0298,-0.03154,really,4,0.25,START,PRP,RB,VBP,.,1,0.6,0
-0.00414,0.11011,-0.05825,0.07077,-0.0364,-0.06654,0.00951,-0.05909,-0.08912,0.03233,0.03441,-0.05715,-0.14963,-0.04962,-0.06665,0.06434,-0.05053,-0.04934,-0.00596,0.02426,-0.09468,-0.03559,0.0599,0.00307,0.0823,-0.03295,0.065,0.02397,-0.0114,-0.07076,-0.02543,0.00664,0.00745,-0.02251,-0.03889,-0.01111,0.01315,0.0573,0.03461,-0.08084,-0.04297,0.0325,-0.02039,0.03427,0.04485,-0.00394,-0.06392,0.00382,0.04143,-0.02165,like,16,0.6875,JJ,NNS,IN,NNP,CC,11,1,1
0.02316,0.04626,-0.05054,-0.00778,-0.06302,0.00995,-0.02148,-0.03167,-0.03021,-0.07271,0.01132,-0.0511,-0.07763,-0.03061,0.01929,0.08273,-0.04712,-0.03663,0.04271,-0.05116,-0.03698,-0.09652,0.09804,0.06047,0.05474,-0.00111,-0.02822,0.08283,0.00522,0.00294,-0.03499,-0.0494,-0.04432,0.04202,-0.06433,0.03931,0.02378,-0.03178,0.07608,-0.02983,0.00726,0.00085,-0.07545,0.0453,0.0376,0.02702,-0.03597,0.02961,0.00304,-0.01751,could,17,0.058823529,START,CC,MD,VB,RB,1,0.8,1
-0.04372,0.00048,0.00113,0.03607,-0.02887,-0.01957,-0.01292,-0.00878,-0.02001,-0.01494,0.01067,-0.01874,-0.00634,-0.00827,0.00985,-0.01073,0.01037,0.0153,0.03642,-0.00454,0.00943,-0.01118,0.01144,0.00003,0.03187,0.01434,0.01165,0.02445,0.04378,0.01445,0.02564,-0.04558,-0.00768,0.03835,0.00144,-0.03221,0.04372,-0.03835,-0.00708,0.00152,-0.03716,0.01403,0.00237,0.04424,0.04652,0.01256,-0.018,0.01127,-0.01563,-0.0068,remember,19,0.157894737,MD,RB,VB,VBG,NNP,3,0.6,0
-0.21524,0.52327,-0.44508,-0.03634,-0.42013,-0.0253,-0.21674,0.10885,0.09244,-0.39465,0.34191,-0.36997,-0.55896,-0.22382,-0.22782,0.61293,-0.31959,-0.53194,0.26876,-0.26777,-0.0264,-0.35131,0.43789,0.28842,0.42028,0.05331,-0.06296,0.31033,-0.04209,0.1267,-0.35429,-0.13982,-0.37122,0.19296,-0.32475,0.50201,0.04485,-0.14825,0.51151,-0.18977,-0.18116,-0.01055,-0.38102,0.36529,-0.24608,0.40259,-0.16613,0.16221,0.12102,0.03918,'I would say',14,0.285714286,JJ,NN,PRP,PRP,MD,4,0.6,1
0.04571,0.01255,-0.0519,0.04688,-0.02397,-0.042,-0.04154,-0.00167,-0.02399,-0.01092,0.00178,-0.01197,-0.0929,-0.03303,0.00195,0.05441,-0.02632,-0.01364,0.03427,0.00543,-0.04161,-0.04102,0.09325,0.01891,0.02957,-0.01341,0.01895,0.03135,0.03493,-0.03405,-0.03086,-0.03399,0.02295,0.04906,-0.04957,0.05436,0.02687,-0.0212,0.04558,-0.00462,-0.08884,0.02224,-0.05134,0.07156,0.0197,0.01588,-0.08421,0.02541,0.02303,-0.03875,find,14,0.785714286,NN,PRP,VBP,RP,.,11,0.8,1
0.06114,0.01447,-0.01895,-0.00195,0.01095,-0.0176,-0.01832,-0.01578,-0.00921,-0.00846,-0.01586,0.00894,-0.03306,-0.00464,-0.0164,0.03067,-0.02274,-0.0115,-0.02132,-0.01065,-0.03104,-0.01924,0.03211,0.02626,0.00476,-0.00264,-0.00142,0.00164,-0.03284,-0.02305,-0.01415,0.02584,0.01651,-0.0184,-0.03096,0.03798,-0.01603,0.02599,0.01856,-0.00449,0.00961,0.01426,-0.03045,-0.00209,-0.01582,-0.01821,-0.01702,-0.00908,0.02982,-0.01773,almost,10,0.4,DT,NN,RB,VBD,DT,4,0.8,1
0.03711,0.00722,-0.00099,-0.00492,0.01977,0.00236,-0.00707,-0.01486,-0.0038,-0.00338,-0.01915,0.00195,-0.02695,-0.0042,-0.00915,0.00661,-0.01895,-0.00646,-0.02297,-0.00485,-0.02301,0.00815,0.00883,0.02724,-0.01715,-0.01056,-0.0037,0.00519,-0.03607,-0.03053,-0.005,0.02062,0.00725,-0.01013,-0.00702,0.03217,-0.00976,0.03829,-0.001,-0.00566,0.01621,-0.00718,-0.01313,-0.01701,-0.01712,-0.02968,-0.00124,-0.00941,0.03152,0.00246,somewhere,15,0.466666667,DT,NN,RB,IN,NNS,7,0.8,0
-0.09597,0.03106,-0.12831,0.12004,-0.17099,-0.05938,-0.07631,-0.00528,-0.05445,-0.11648,0.05157,-0.08189,-0.20176,-0.08546,0.0836,0.12425,-0.01628,-0.06187,0.18555,-0.0663,-0.01587,-0.1829,0.23221,0.04745,0.12173,0.02427,0.03374,0.15708,0.17424,-0.00442,-0.01322,-0.1974,-0.04251,0.18448,-0.15816,0.05252,0.19445,-0.19596,0.13291,-0.04349,-0.21362,0.04635,-0.09362,0.22124,0.19605,0.16982,-0.17244,0.06665,-0.06184,-0.07187,know,29,0.724137931,RB,RB,VB,IN,PRP$,21,0.8,0
-0.11618,0.03921,-0.11864,0.1455,-0.15782,-0.08193,-0.07873,-0.03791,-0.12697,-0.0855,0.06663,-0.082,-0.18642,-0.08529,0.0729,0.09491,-0.02731,-0.02991,0.17365,-0.05102,-0.02375,-0.20093,0.2511,0.02139,0.13405,0.0044,0.06397,0.16818,0.21747,-0.02126,0.02441,-0.23323,-0.01055,0.18117,-0.13498,-0.04867,0.22325,-0.18737,0.08451,-0.0661,-0.22557,0.05195,-0.08173,0.23132,0.24917,0.15895,-0.18833,0.06586,-0.08719,-0.07347,think,8,0.25,WDT,PRP,VBP,VBZ,DT,2,0.8,1
0.05006,0.07659,-0.04393,-0.03961,-0.05419,0.0279,0.00423,-0.05799,-0.03542,-0.0685,0.00616,-0.03218,-0.03863,-0.03736,-0.01507,0.09568,-0.0748,-0.07515,-0.00594,-0.0409,-0.05337,-0.07634,0.07958,0.06736,0.0358,-0.01055,-0.04587,0.07797,-0.05027,0.00142,-0.05602,0.0022,-0.05384,-0.02123,-0.04792,0.01829,-0.02858,0.04215,0.04749,-0.03374,0.09295,-0.00883,-0.07033,-0.02453,-0.02343,-0.0067,0.00041,0.01192,0.02174,0.00152,should,15,0.733333333,VB,PRP,MD,VB,VBN,11,1,0
0.08974,0.0616,-0.10063,0.05222,-0.08398,-0.04827,-0.0332,-0.06222,-0.06427,-0.11179,-0.01629,-0.04718,-0.1818,-0.0599,0.00252,0.16243,-0.08635,-0.0837,0.03053,-0.0702,-0.10023,-0.14349,0.21273,0.0941,0.06228,-0.0124,-0.01761,0.1151,0.00821,-0.07109,-0.0576,-0.03977,-0.04295,0.03837,-0.13161,0.08708,0.04704,-0.0075,0.11891,-0.07537,-0.02335,0.03183,-0.12808,0.07508,0.06316,0.04099,-0.11767,0.04627,0.0298,-0.03154,really,11,0.545454545,IN,PRP,RB,VBP,TO,6,0.6,0
0.13705,0.03298,-0.02946,0.0229,-0.00229,-0.05323,-0.04145,-0.06133,-0.04279,-0.02012,-0.02664,0.00155,-0.12695,-0.01769,-0.0395,0.10652,-0.08732,-0.02557,-0.05239,-0.02125,-0.10131,-0.05097,0.10562,0.04436,0.02015,-0.01944,-0.01294,0.02139,-0.06673,-0.07799,-0.0484,0.04222,0.01362,-0.03786,-0.04844,0.07555,-0.04452,0.07708,0.04482,-0.02006,0.0293,0.00828,-0.08399,-0.00488,-0.00356,-0.04946,-0.04682,-0.00106,0.09145,-0.01642,seem,17,0.705882353,NNS,VBZ,VB,DT,JJ,12,1,1
0.07189,0.05893,-0.02856,-0.00335,-0.02568,-0.00906,-0.00943,-0.04568,-0.02875,-0.03078,-0.01663,-0.03947,-0.07506,-0.04463,-0.0237,0.07721,-0.04406,-0.05041,-0.00848,-0.0031,-0.06924,-0.0441,0.05123,0.04877,0.02718,-0.03288,-0.01108,0.04158,-0.06202,-0.02551,-0.03442,0.04101,-0.02474,-0.01848,-0.04382,0.039,-0.01779,0.04862,0.04912,-0.05057,0.04228,-0.00054,-0.05949,-0.02132,-0.02122,-0.02823,-0.02012,0.00407,0.04606,-0.01657,might,34,0.176470588,VBG,NNS,MD,VB,IN,6,1,1
0.17246,-0.07844,0.00487,-0.05299,0.04692,-0.06325,-0.17998,-0.00405,0.00022,-0.22022,-0.12753,0.13282,0.10451,0.08428,0.13185,0.15914,-0.17751,-0.03147,-0.28811,-0.1489,0.09766,-0.14712,0.24156,0.09185,-0.05594,0.11456,-0.12264,-0.15043,0.05389,0.00321,-0.13653,-0.03848,-0.01193,-0.07445,-0.21882,-0.00442,-0.15645,0.16904,-0.09032,0.18033,0.38317,-0.02659,-0.15418,-0.09858,-0.06466,-0.06227,0.02866,0.01825,-0.04037,-0.05616,'a little',16,0.5625,IN,VBG,DT,JJ,IN,9,1,1
-0.01702,0.09863,-0.0466,-0.029,-0.08815,0.0298,0.06553,-0.01742,-0.0008,-0.01471,0.04807,-0.08419,-0.07363,-0.03708,-0.05761,0.06174,-0.02175,-0.07691,0.05089,-0.00551,-0.0667,-0.03138,0.0107,0.07813,0.06278,-0.02206,-0.0073,0.06889,-0.04552,0.03058,-0.00033,0.04694,-0.10148,-0.02794,-0.03781,0.01641,0.02339,0.02165,0.07893,-0.11491,0.05098,0.01431,-0.03204,-0.02446,-0.00784,0.04605,0.00249,0.03512,0.01305,0.03601,about,32,0.53125,JJ,NN,IN,DT,NN,17,1,0
0.03666,0.0074,-0.05072,-0.00692,-0.03493,-0.00975,-0.01133,0.00071,-0.00151,-0.04306,-0.01312,-0.00758,-0.07265,-0.02815,0.00621,0.05663,-0.02925,-0.04622,0.01866,-0.0233,-0.02879,-0.03305,0.06897,0.04766,0.00873,0.00388,-0.0216,0.03784,0.00713,-0.0208,-0.01653,-0.00551,-0.02465,0.00979,-0.0556,0.06054,0.01521,-0.0036,0.04117,-0.01074,-0.00764,0.0133,-0.05674,0.02271,0.00108,0.01703,-0.03292,0.01602,0.01558,-0.00445,sure,8,0.125,START,RB,JJ,WP,RB,1,1,1
0.07066,0.04078,-0.03261,0.02221,-0.01306,-0.02565,-0.01067,-0.02535,-0.03146,-0.01122,-0.00677,-0.00528,-0.05961,-0.01362,-0.02377,0.06277,-0.0515,-0.02736,-0.04755,-0.01389,-0.05089,-0.02371,0.05069,0.02036,0.01218,-0.00051,-0.00821,-0.00286,-0.02346,-0.03668,-0.04161,0.01661,-0.00098,-0.02468,-0.04433,0.03044,-0.02651,0.05131,0.01059,-0.0031,0.04521,0.00552,-0.05473,0.00251,-0.00468,-0.03108,-0.03484,-0.00226,0.03981,-0.01676,someone,8,0.125,START,IN,NN,VBZ,DT,1,0.6,1
0.00977,-0.00168,0.00593,0.00094,-0.0064,-0.011,-0.00783,-0.00705,-0.01342,-0.00006,-0.01335,0.00281,-0.00418,0.00042,-0.01192,0.0143,-0.00187,-0.00997,-0.02065,-0.00487,-0.01892,-0.00386,0.00119,0.01389,0.00216,-0.00882,-0.00988,-0.00283,-0.0188,-0.00326,0.00112,0.01789,-0.00566,0.00142,-0.01606,0.00178,-0.01533,0.02208,-0.00229,-0.00217,0.01748,0.00802,-0.01298,-0.01328,-0.01529,-0.01269,0.00512,0.00657,0.00634,-0.00967,fair,17,0.823529412,FW,DT,JJ,JJ,NNS,14,1,1
0.08974,0.0616,-0.10063,0.05222,-0.08398,-0.04827,-0.0332,-0.06222,-0.06427,-0.11179,-0.01629,-0.04718,-0.1818,-0.0599,0.00252,0.16243,-0.08635,-0.0837,0.03053,-0.0702,-0.10023,-0.14349,0.21273,0.0941,0.06228,-0.0124,-0.01761,0.1151,0.00821,-0.07109,-0.0576,-0.03977,-0.04295,0.03837,-0.13161,0.08708,0.04704,-0.0075,0.11891,-0.07537,-0.02335,0.03183,-0.12808,0.07508,0.06316,0.04099,-0.11767,0.04627,0.0298,-0.03154,really,42,0.380952381,VBP,RB,RB,VB,TO,16,1,1
0.18656,-0.06247,0.00117,-0.05465,0.04141,-0.05794,-0.17089,0.00408,-0.00978,-0.19634,-0.12673,0.13464,0.10518,0.08545,0.1091,0.16314,-0.169,-0.014,-0.28984,-0.12489,0.08577,-0.13105,0.20317,0.07859,-0.06364,0.11075,-0.134,-0.1668,0.02253,-0.00416,-0.16084,-0.02271,-0.02551,-0.09046,-0.20955,-0.01836,-0.18229,0.19826,-0.09838,0.19425,0.4105,-0.04401,-0.1548,-0.12566,-0.08599,-0.09057,0.04732,-0.00337,-0.02683,-0.04054,'a bit',13,0.615384615,TO,VB,DT,RBR,NN,8,1,1
0.07066,0.04078,-0.03261,0.02221,-0.01306,-0.02565,-0.01067,-0.02535,-0.03146,-0.01122,-0.00677,-0.00528,-0.05961,-0.01362,-0.02377,0.06277,-0.0515,-0.02736,-0.04755,-0.01389,-0.05089,-0.02371,0.05069,0.02036,0.01218,-0.00051,-0.00821,-0.00286,-0.02346,-0.03668,-0.04161,0.01661,-0.00098,-0.02468,-0.04433,0.03044,-0.02651,0.05131,0.01059,-0.0031,0.04521,0.00552,-0.05473,0.00251,-0.00468,-0.03108,-0.03484,-0.00226,0.03981,-0.01676,someone,15,0.266666667,VBD,RB,NN,VBN,TO,4,1,0
-0.00414,0.11011,-0.05825,0.07077,-0.0364,-0.06654,0.00951,-0.05909,-0.08912,0.03233,0.03441,-0.05715,-0.14963,-0.04962,-0.06665,0.06434,-0.05053,-0.04934,-0.00596,0.02426,-0.09468,-0.03559,0.0599,0.00307,0.0823,-0.03295,0.065,0.02397,-0.0114,-0.07076,-0.02543,0.00664,0.00745,-0.02251,-0.03889,-0.01111,0.01315,0.0573,0.03461,-0.08084,-0.04297,0.0325,-0.02039,0.03427,0.04485,-0.00394,-0.06392,0.00382,0.04143,-0.02165,like,10,0.6,VBZ,VB,IN,DT,NN,6,0.6,1
